source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
HSPC,Erythroid early,TGFB1,ENG,0.4298038,0.0,0.16234733,1.1469252802436865,0.26262623068607915,0.019804098,0.84002304,0.12694081108682592,0.6431241287438292
CD8 T memory,Monocyte non-classical,MIF,CD44_CD74,0.84762645,0.0,0.6304053,0.18336868473290982,0.23153091320630415,0.0037147482,0.9118722,0.88036620634357,0.6433145139595168
Monocyte classical,Erythroid early,LGALS1,PTPRC,1.7148803,0.0,0.26450318,0.4260359867597915,0.4634065945727168,0.000891801,0.87016934,0.5827668338618873,0.6433201407171798
Dendritic cell,Dendritic cell,PSEN1,CD44,0.60165167,0.0,0.122809894,0.2608878779742744,0.028121112934057904,0.008126856,0.820369,0.6216575307964142,0.6433201407171798
Pre-B large,Pre-B large,FAM3C,CLEC2D,0.42961285,0.0,0.1647288,0.3657550762807262,0.14412452099825399,0.014630228,0.84099907,0.3057187948248215,0.6433201407171798
B naive,Erythroid early,HLA-DRB5,CD4,0.3309584,0.0,0.027437005,0.18420167596175294,0.3505894808675791,0.001669027,0.6834077,1.0,0.6434677702440075
CD8 T cytotoxic,Monocyte non-classical,TGFB1,ITGB1,0.42950994,0.0,0.18432838,0.23376471994822662,0.31246134047792473,0.004168755,0.8483721,0.701359564451771,0.6435163847408116
Pre-B large,T activated,CD22,PTPRC,0.60025555,0.0,0.26454693,0.2590653430704304,0.05110702864272598,0.014025786,0.8701787,0.5478530539005867,0.6435163847408116
Plasmacytoid DC,Granulocyte precursor,CALM1,PTPRA,0.5458832,0.999,0.12276984,-0.13282623564011634,-0.36978991796255034,0.0013765182,0.820345,1.0,0.6435163847408116
Erythroid late,Platelet,CALR,ITGA2B,0.84754133,0.0,0.6890232,3.2933007995482253,1.5918611509475213,0.030796127,0.91537994,0.011682653533877848,0.6435439064907924
Monocyte non-classical,T activated,HBEGF,CD44,0.73586553,0.0,0.2646534,0.5728215906614071,0.5778079913281913,0.023024995,0.8702014,0.058529996949489675,0.6437126686697193
NK,B naive,PKM,CD44,0.42934078,1.0,0.1712095,-0.21496451605775085,-0.3813569092755228,0.0010122987,0.84356207,1.0,0.6437126686697193
CD8 T cytotoxic,Monocyte non-classical,LGALS1,ITGB1,0.8475293,0.0,0.5331615,0.22033856083665226,-0.08444671743415799,0.003562759,0.90490407,1.0,0.643773325818313
Erythroid early,NK,MIF,TNFRSF14,0.58938,0.0,0.2647903,0.24698196774538375,0.2553116853869833,0.005189658,0.8702306,0.43598538973727896,0.6439088002025972
B naive,T proliferating,ICAM3,ITGAL,0.42924726,0.001,0.17291541,0.2609974657610714,0.20685053576684706,0.0094062,0.84421515,0.9719221025566362,0.6439088002025972
T activated,Dendritic cell,CALM3,INSR,0.16949353,1.0,0.027445221,0.07376855858266279,-0.24505528185784792,0.0016692146,0.6834401,1.0,0.6439338514605417
NK,CD8 T cytotoxic,LGALS1,ITGB1,0.84746814,0.0,0.7057798,0.34923897957771405,0.234299509450131,0.004716251,0.9163059,0.543265564155614,0.6440027719339768
Granulocyte precursor,Platelet,SELPLG,ESAM,0.4452679,0.0,0.122532584,3.5532797104493725,1.3332668492298623,0.05853895,0.82020235,0.0016992206944094156,0.6441051639151327
Dendritic cell,B naive,MIF,TNFRSF14,0.6185966,0.0,0.26480076,0.2746559848438531,0.2071163596370872,0.005189864,0.8702329,0.4358007772845705,0.6441051639151327
Monocyte non-classical,Dendritic cell,PKM,CD44,0.8470044,0.0,0.65802574,0.24112283192705458,0.05575508534497653,0.0038906639,0.91358006,0.8038631504007212,0.6442323572678446
Monocyte classical,Pre-B small,LGALS9,PTPRC,0.4291609,1.0,0.18111464,-0.020021143506920386,0.01683505047226752,0.0024415173,0.8472374,1.0,0.6443015675451098
Dendritic cell,Platelet,CLEC11A,ITGB1,0.6223757,0.0,0.2648008,0.7458502000150096,1.0892670765336292,0.0121716205,0.8702329,0.058529996949489675,0.6443015675451098
Dendritic cell,Pre-B large,TIMP2,ITGB1,0.16795129,0.658,0.027453382,0.048392750426008796,-0.21354461883572173,0.0030855432,0.6834723,1.0,0.6443998712178348
Pre-B large,Monocyte classical,LGALS9,CD44,0.8467331,0.0,0.5912626,0.5358404650701117,0.6471317891400137,0.00908632,0.9092623,0.08461691084015771,0.6444618569486046
Monocyte non-classical,NK,VCAN,CD44,0.42912102,1.0,0.18264438,-0.0967150993445203,-0.22192177479562925,0.00349987,0.8477809,1.0,0.6444978186739676
Monocyte non-classical,Dendritic cell,CIRBP,TREM1,0.8420397,0.507,0.2648852,0.08979300807727873,-0.06226072544625877,0.008120408,0.8702508,1.0,0.6444978186739676
HSPC,Monocyte non-classical,HLA-DRB1,CD4,0.84667957,0.0,0.52105707,0.5211124945767742,0.13160586850686162,0.012221879,0.90391135,0.3353168949089706,0.6446913833931984
Monocyte classical,Plasmacytoid DC,HLA-DMB,CD4,0.4290868,0.0,0.17505035,0.5779712443024991,0.5667683597380435,0.01431097,0.8450204,0.058529996949489675,0.6446943021118935
Monocyte non-classical,Dendritic cell,HLA-B,LILRB1,1.6752213,0.0,0.26489547,0.29215425957146246,0.16460730030915158,0.006041262,0.870253,0.30107638489062255,0.6446943021118935
Monocyte non-classical,Pre-B large,ADAM10,CD44,0.17068961,1.0,0.027454376,-0.2010268454680965,-0.6598141772211967,0.0009015417,0.6834762,1.0,0.6448658295199393
Monocyte non-classical,Dendritic cell,TIMP2,CD44,0.66680175,0.0,0.2649292,0.4340992032856098,0.2407463587461242,0.017126806,0.87026024,0.14895444472145764,0.6448908254794288
Monocyte classical,Plasmacytoid DC,HBEGF,CD44,0.42905068,0.222,0.1331978,0.24949389293868113,0.11159507329075158,0.011588286,0.82627416,1.0,0.6448908254794288
Plasmacytoid DC,Monocyte non-classical,CALR,LRP1,0.66165507,0.0,0.26498082,0.666093168300724,0.6250478545990583,0.025612552,0.8702712,0.058529996949489675,0.6450871962407181
Erythroid early,B naive,HLA-A,APLP2,0.42904812,1.0,0.1611202,-0.9039786792078535,-1.670375952791077,0.00053374184,0.8395125,1.0,0.6450871962407181
Dendritic cell,T proliferating,GRN,TNFRSF1B,0.8545186,0.0,0.40949956,0.9689138951269392,0.6677674091312316,0.018128281,0.8929274,0.058529996949489675,0.6451506290320859
Pre-B small,Dendritic cell,CALM1,PTPRA,0.42900243,1.0,0.12373634,-0.21238881526150516,-0.3843210333725814,0.0013873547,0.820922,1.0,0.6452837994405234
Monocyte non-classical,Monocyte non-classical,HLA-F,LILRB2,0.5240576,0.0,0.2651254,0.8379635755441477,0.6154049009302318,0.033483263,0.870302,0.058529996949489675,0.6452837994405234
B naive,Pre-B large,CD99,PILRB,0.1947512,1.0,0.027479835,-0.18924329000508364,-0.4902831845937857,0.0011314079,0.6835764,1.0,0.6453317263709077
Pre-B small,Monocyte non-classical,VIM,CD44,0.8464775,1.0,0.6277756,-0.09571285292980469,-0.44350332294792083,0.0017369495,0.9117041,1.0,0.6453802357326697
Erythroid early,Pre-B large,CALM1,INSR,0.63605314,0.0,0.26517442,0.49762453936982065,-0.1855417268987093,0.009425209,0.87031245,0.5862893620913151,0.6454802499639902
B naive,CD8 T cytotoxic,HLA-F,CD8B,0.42898458,0.0,0.16620082,0.20026609513141208,0.3211577218886998,0.0092904,0.841593,0.5504874857975912,0.6454802499639902
Monocyte non-classical,Granulocyte precursor,PSEN1,CD44,0.449017,0.023,0.12230839,0.16926336902111833,0.03197934160648269,0.008093669,0.8200673,1.0,0.6454802499639902
Plasmacytoid DC,Monocyte classical,HLA-DQB1,CD4,0.89830136,0.0,0.40943143,0.6667574838231829,0.7952973846937244,0.015956046,0.8929195,0.058529996949489675,0.6456098691646761
Pre-B large,Dendritic cell,PTPN6,CLEC12A,0.42896578,0.0,0.18197851,0.5798537058470641,0.3311917652545887,0.016889416,0.847545,0.07315589159177599,0.6456769330122769
Dendritic cell,NK,ICAM3,ITGAL,0.5616002,0.0,0.26518336,0.4272772376365629,0.39319391239464174,0.014425363,0.87031436,0.07325275472527966,0.6456769330122769
CD4 T naive,T proliferating,CD99,CD99L2,0.21761517,1.0,0.02748415,0.07514287411960321,-0.39364894149612684,0.0050037974,0.6835934,1.0,0.6457975617747924
Monocyte classical,Granulocyte precursor,TNFSF13B,HLA-DPB1,0.8464488,0.0,0.7163356,0.5888299601865659,0.5161150459104863,0.008661269,0.9168734,0.09882230304474013,0.645839641849901
CD8 T cytotoxic,T activated,LGALS1,ITGB1,0.74268085,0.0,0.2652079,0.06324515070504583,-0.29592844315302863,0.0017722056,0.8703196,1.0,0.6458736560104494
Pre-B small,CD8 T cytotoxic,LGALS9,CD47,0.428909,0.0,0.18300948,0.27324468529646,0.5182945102715838,0.0036263957,0.8479096,0.9210885199568672,0.6458736560104494
Dendritic cell,Granulocyte precursor,MIF,CD74_CXCR4,0.8463824,1.0,0.7030175,-0.04271502750497269,-0.6011751921554767,0.0021521014,0.9161554,1.0,0.6460693287335344
T activated,T proliferating,CALM1,FAS,0.91658866,0.0,0.26524124,0.5340608145197808,0.38851115489590593,0.015350202,0.8703267,0.058529996949489675,0.6460702262270978
CD8 T memory,Erythroid early,CCL5,SDC4,1.7940638,0.0,0.26956534,1.2262722055952173,1.3551290156229,0.0318516,0.87123644,0.01011099986155339,0.6462633357356456
Pre-B large,Erythroid early,APP,LRP10,0.16769469,0.0,0.02750227,0.11885006667973805,-0.09077955011985725,0.002783144,0.6836647,1.0,0.6462633357356456
Monocyte non-classical,CD4 T memory,TIMP2,CD44,0.66772383,0.0,0.26537713,0.43504448607343205,0.41138538352415815,0.017155765,0.87035555,0.06788307082060782,0.6462670290980728
Dendritic cell,Granulocyte precursor,MIF,CD44_CD74,0.84626955,0.0,0.70280045,0.21349405902398533,0.020494317395841954,0.0041413466,0.9161436,0.7103699251823973,0.6462990423242814
Pre-B small,Granulocyte precursor,CIRBP,TREM1,1.1036975,0.0,0.40899825,0.35696644445357495,0.5282502730566925,0.012538385,0.8928688,0.14150720262605634,0.6462990423242814
Pre-B small,T proliferating,CALM1,PTPRA,0.5340743,1.0,0.26549444,-0.011073749442183034,-0.169976264599556,0.0029767726,0.8703805,1.0,0.6464638719311
CD8 T cytotoxic,CD4 T naive,LCK,CD8A_CD8B,0.4288179,0.0,0.13723095,0.17253205198776048,0.2336868782607215,0.0075127995,0.8284047,0.6779222232398818,0.6464638719311
NK,Monocyte classical,CD99,PILRA,0.8462113,0.0,0.42192164,0.7411591125989976,1.025623582255644,0.019234234,0.8943476,0.058529996949489675,0.6465287826140397
HSPC,Plasmacytoid DC,CALM1,PTPRA,0.4456221,1.0,0.122123726,-0.2042275109258754,-0.622151090652636,0.0013692739,0.8199557,1.0,0.6466605618773816
Monocyte classical,Monocyte classical,GNAI2,FPR1,0.5342684,0.0,0.26551008,0.8356959580873399,1.1737005287827786,0.05451954,0.87038386,0.04097419549737906,0.6466605618773816
Monocyte classical,Pre-B large,ADAM10,CD44,0.17093985,1.0,0.027519284,-0.20041767485946657,-0.5756120626824324,0.000903673,0.68373156,1.0,0.6467290482575199
Monocyte non-classical,Granulocyte precursor,SELPLG,ITGB2,0.42870352,0.0,0.16323216,0.20772915868335243,0.1273882570737431,0.005485319,0.84038794,0.5190731100757329,0.6468574846075327
Dendritic cell,Monocyte non-classical,HBEGF,CD44,0.68828446,0.0,0.2657082,0.5551585867598927,0.3975649230890579,0.023116766,0.8704259,0.058529996949489675,0.6468574846075327
Granulocyte precursor,Plasmacytoid DC,TNFSF13B,TNFRSF17,0.452784,0.0,0.122122094,1.331207926017194,0.8273535884766111,0.1222062,0.8199548,0.028131086308780532,0.6468574846075327
CD4 T naive,Plasmacytoid DC,VIM,CD44,0.8459195,1.0,0.6789887,-0.15644376958425016,-0.698280236990316,0.0018786477,0.91481,1.0,0.6469884558534843
HSPC,T proliferating,AGTRAP,RACK1,1.5321721,0.371,0.40886933,0.008866656804663538,-0.2646857570757218,0.0022363253,0.89285374,1.0,0.6469884558534843
Pre-B large,CD4 T naive,HLA-E,CD8A,0.7312205,1.0,0.2659473,-0.13033667174150718,-0.45265761938876253,0.0027977538,0.8704766,1.0,0.6470544473119029
HSPC,T activated,CALM1,PTPRA,0.4456069,1.0,0.12210176,-0.20425668101708783,-0.5737941431866554,0.0013690275,0.81994253,1.0,0.6470544473119029
HSPC,Erythroid early,BSG,SLC16A7,0.38755065,0.0,0.027522836,0.20442401000574867,0.02971262604288233,0.0027234808,0.6837455,1.0,0.6471946993444675
NK,HSPC,CALM1,PTPRA,1.0243256,0.0,0.40878844,0.35548288308216247,0.4365599284432027,0.004583412,0.89284426,0.5787263203476948,0.6472182762047337
Monocyte non-classical,Monocyte non-classical,CD99,PILRA,0.5375148,0.0,0.26599038,0.795262802078399,0.3801623266115143,0.012125762,0.8704857,0.058529996949489675,0.6472512570242699
T activated,Erythroid early,MIF,CD44_CD74,0.4286239,1.0,0.17088135,-0.4113926293391877,-1.985400299086446,0.00033675795,0.8434355,1.0,0.6472512570242699
Erythroid late,Monocyte non-classical,MIF,CD44_CD74,0.84574085,0.0,0.6260896,0.18114541267866804,0.34287968457531093,0.003689317,0.9115958,0.8932599465428142,0.6474482358440212
Dendritic cell,CD4 T memory,HLA-DRB5,CD4,0.933305,0.0,0.26601136,1.103353382648129,1.2037506288112876,0.0161818,0.8704902,0.058529996949489675,0.6474482996500854
CD8 T cytotoxic,Monocyte non-classical,MIF,TNFRSF14,0.4285475,0.003,0.17457019,0.0652700196693011,0.07047918102746636,0.0034214233,0.84484047,1.0,0.6476451892137185
CD4 T naive,Granulocyte precursor,PKM,CD44,0.54738694,1.0,0.26605317,-0.08914855390591009,-0.30722784260802527,0.0015730744,0.8704991,1.0,0.6476451892137185
Erythroid early,Erythroid early,FABP5,RXRA,0.21687196,0.0,0.027524523,0.22960733783428383,0.05863432465662535,0.0032616786,0.6837521,1.0,0.6476603460193943
Dendritic cell,Granulocyte precursor,COPA,CD74,1.0796634,0.0,0.40857106,0.17004245098461052,-0.5049147943333093,0.003938147,0.89281887,1.0,0.6476781095334289
Dendritic cell,Erythroid early,TIMP2,ITGB1,0.50411534,0.0,0.12190714,0.5520638892397813,0.2513086790315092,0.013701399,0.8198247,0.13742345697666672,0.6478423117771909
Dendritic cell,HSPC,TNFSF13B,TFRC,0.42849815,0.0,0.13846275,0.542542985349522,0.30743956328156563,0.012272758,0.8290389,0.08930030225454647,0.6478423117771909
B naive,B naive,VIM,CD44,0.5165529,1.0,0.266079,-0.42679733852387586,-1.0937753866917035,0.00073619594,0.8705045,1.0,0.6478423117771909
NK,Plasmacytoid DC,TGFB1,CXCR4,0.84558594,0.617,0.60302484,0.08689402979996984,0.010418148131356608,0.0040751845,0.9100716,1.0,0.647908009873229
T activated,Monocyte classical,COPA,CD74,1.1754445,0.0,0.40848172,0.2063271303650283,-0.20703128192651446,0.0039372854,0.8928084,1.0,0.647908009873229
Pre-B small,Plasmacytoid DC,CD38,PECAM1,0.42845872,0.0,0.13645758,1.0334093392913093,0.9306563940814796,0.018976407,0.82800263,0.058529996949489675,0.6480394743351583
Erythroid early,CD4 T memory,LGALS3BP,ITGB1,0.4370547,0.0,0.121899195,0.5699147954683883,0.5114785719025223,0.017200386,0.81981987,0.058529996949489675,0.6480394743351583
Erythroid early,Erythroid early,BSG,SLC16A1,0.87542975,0.0,0.26613396,1.1599569968737806,0.7696884581487908,0.02630285,0.8705162,0.03957428717624331,0.6480394743351583
CD4 T memory,HSPC,GNAI2,S1PR4,0.16613673,1.0,0.02754577,-0.08892018070876852,-0.29780094680094904,0.001183088,0.68383557,1.0,0.6481258742411229
T proliferating,Plasmacytoid DC,LGALS9,CD44,0.42837065,0.846,0.13230743,-0.03251616327708094,-0.2985786894506417,0.002033255,0.82579225,1.0,0.6482364837256268
HSPC,Erythroid early,SOCS2,EPOR,0.53800774,0.0,0.26622063,2.1645426066097766,0.8617250401591299,0.118400596,0.8705345,0.006806385745561897,0.6482364837256268
Dendritic cell,HSPC,COL9A2,CD44,0.45390192,0.0,0.12187655,0.5509687270435042,-0.09365973081787199,0.030996593,0.81980616,0.49755538268047517,0.6482364837256268
B naive,Monocyte classical,VIM,CD44,0.84523606,1.0,0.5876659,-0.08967835182668077,-0.4441651559005284,0.0016259729,0.9090103,1.0,0.6483680031452592
B naive,T proliferating,CALM1,FAS,0.46393752,1.0,0.121867314,0.1176616374909408,-0.22937973869484582,0.007052779,0.81980056,1.0,0.6484337262455726
Plasmacytoid DC,CD8 T memory,GRN,TNFRSF1B,0.6541208,0.0,0.26631665,0.6640537182011537,0.7280920284860721,0.011789666,0.87055486,0.058529996949489675,0.6484337262455726
T proliferating,Dendritic cell,SPTAN1,PTPRA,0.16696748,0.07,0.027607188,0.11492191954011963,-0.06922330794288323,0.004854235,0.6840763,1.0,0.6485913410400825
Erythroid early,Granulocyte precursor,COPA,CD74,1.0796139,0.0,0.4083784,0.16992711189684587,-0.5522239606093785,0.0039362893,0.8927963,1.0,0.6485979834006702
Pre-B large,Pre-B small,IL16,CD9,0.84515536,0.0,0.4353313,1.6601037730308827,1.509139283267039,0.02439983,0.8958167,0.026050929806594438,0.6485979834006702
Monocyte non-classical,Erythroid late,LGALS9,CD47,0.5226621,0.0,0.26633015,0.4655866774571877,0.5933132329705637,0.005277423,0.87055767,0.4226620027559027,0.6486310087721798
Erythroid late,Plasmacytoid DC,LGALS9,CD44,0.4281315,0.944,0.13199432,-0.032991049371056846,-0.14783554019651785,0.0020284434,0.8256217,1.0,0.6486310087721798
T proliferating,T proliferating,HLA-DPA1,LAG3,0.8451296,0.0,0.41558206,0.7812718685170448,0.2524311711229673,0.02602123,0.8936302,0.13572259641627824,0.648827990274063
B naive,Erythroid early,HLA-DPB1,CD4,1.3930374,0.0,0.12182101,0.6542722790729046,1.0156191025694825,0.0027439245,0.8197725,0.49755538268047517,0.6488281380259355
Monocyte non-classical,Monocyte non-classical,HLA-DMB,CD4,0.42811257,0.0,0.18270741,0.5202678977516196,0.5716017496437159,0.014936962,0.8478032,0.058529996949489675,0.6488281380259355
CD8 T memory,T proliferating,CALM1,FAS,0.9200921,0.0,0.26635092,0.5372831724384977,0.48090057624128835,0.015414421,0.8705621,0.058529996949489675,0.6488281380259355
HSPC,Dendritic cell,CD99,PILRA,0.6688689,0.0,0.26636046,0.49496875909111815,0.2736621433301212,0.012142632,0.8705641,0.11658825329525653,0.6490255005388426
Plasmacytoid DC,T activated,ICAM1,IL2RG,0.16717725,0.994,0.02760949,0.16717980792362128,-0.08810632321532089,0.0064330027,0.68408525,1.0,0.6490567464203256
Monocyte classical,Monocyte non-classical,HLA-DQB1,CD4,0.5316551,0.0,0.26640627,0.41515830769852186,0.3471320170884995,0.010382179,0.87057376,0.08300877969925127,0.6492229030705774
Monocyte non-classical,Dendritic cell,S100A12,CD36,0.42799562,0.0,0.17909534,0.24485448892148737,-0.48984268036510736,0.007876824,0.8465104,1.0,0.6492229030705774
T activated,Granulocyte precursor,CIRBP,TREM1,1.1015106,0.0,0.40810522,0.354945499030042,0.3439118156631311,0.012511008,0.8927643,0.1443872569530921,0.6492881965682009
Monocyte non-classical,Monocyte non-classical,ANXA1,FPR1,0.6638215,0.0,0.26689693,0.4323923336662585,0.4222392242329539,0.022304794,0.8706774,0.06968563841042125,0.649420152224073
Monocyte non-classical,T proliferating,CD14,ITGA4,0.42792913,0.0,0.18252409,0.4500558624946888,0.3971815514172712,0.021344557,0.8477384,0.05918230202425215,0.649420152224073
T proliferating,Pre-B large,CD38,PECAM1,0.18891686,0.0,0.027615398,0.3290848479535621,0.14922276019235212,0.0038403221,0.68410844,0.8251055913339682,0.6495220903859047
Platelet,CD8 T memory,VIM,CD44,0.6045282,1.0,0.26695332,-0.3121216850941382,-0.7502189449217662,0.000738615,0.87068933,1.0,0.6496176347664288
Dendritic cell,HSPC,ARF1,INSR,0.53430724,0.0,0.12172123,0.4819200546137059,0.21518104706184482,0.007202062,0.819712,0.18431973119629916,0.6496176347664288
Pre-B small,Monocyte non-classical,CD24,SIGLEC10,0.92003095,0.0,0.40798303,2.1842757289345185,1.8071460676322322,0.22332539,0.8927499,7.08072220319271e-05,0.6497483965372794
Granulocyte precursor,HSPC,MIF,CD74_CXCR4,0.8441001,1.0,0.64387894,-0.015714931398770005,-0.4749127494754286,0.0019710644,0.91271824,1.0,0.6497483965372794
CD4 T naive,CD8 T cytotoxic,HLA-F,CD8A,0.52929085,0.0,0.26702932,0.3979926479846618,0.6296693810492118,0.013364396,0.8707053,0.09743460391810943,0.6498149638602783
CD4 T naive,Pre-B small,MIF,TNFRSF14,0.42785707,0.003,0.17815712,0.07068461713496821,0.15250933350387047,0.003491724,0.8461689,1.0,0.6498149638602783
T proliferating,Pre-B large,ARF6,SMAP1,0.8440528,0.0,0.5330428,0.6099780667978048,0.3555291289883307,0.011152658,0.9048945,0.05980412282033215,0.6499786491569656
Dendritic cell,Monocyte non-classical,ADAM10,TSPAN14,0.16711593,0.0,0.02761956,0.18353488226456943,0.08102793344202006,0.006103276,0.6841247,0.6197323371394738,0.6499873729408718
Monocyte non-classical,T activated,ADAM10,CD44,0.7368551,0.0,0.26715115,0.3796708382265873,0.4325524953619897,0.008772659,0.870731,0.11433886390440524,0.6500125264294672
CD8 T cytotoxic,NK,LGALS1,ITGB1,0.8439939,0.0,0.52412635,0.21504172615656142,0.04089764105916743,0.0035023834,0.9041661,0.981402977305174,0.6502088155941408
T proliferating,CD4 T memory,CD58,CD2,0.60492456,0.0,0.2671712,0.6775709172107743,0.5846998956568785,0.021368094,0.8707352,0.058529996949489675,0.65021012903776
Granulocyte precursor,Erythroid early,CALR,ITGA2B,0.6306118,0.0,0.12167667,0.6071928406740653,0.6074088534357617,0.0054383804,0.8196849,0.393331979932836,0.6504075780920985
