source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Monocyte classical,CD8 T cytotoxic,MIF,CD74,0.6681459,1.0,0.39140207,-0.3081812554775561,-1.2727699831993036,0.00077134086,0.89074737,1.0,0.8381218883930113
Pre-B large,CD4 T memory,MIF,TNFRSF14,0.63710105,0.0,0.28636172,0.3005461480401205,0.2935177994681066,0.0056124395,0.874589,0.3073521082877916,0.8381255621043711
Erythroid early,Monocyte non-classical,LGALS9,LRP1,0.3797106,0.0,0.12628958,0.736096509444071,0.43873504957964027,0.03887955,0.8224184,0.05789331968041655,0.8381255621043711
CD8 T memory,T proliferating,CCL4,CCR5,0.6415983,0.0,0.108383425,1.1240183367777536,1.4493163144607195,0.12349365,0.8109765,0.003452777347637476,0.8392159020218357
Monocyte non-classical,Granulocyte precursor,LGALS9,CD44,0.6680167,0.0,0.4423254,0.4068793796317695,0.3459449558651164,0.0067975046,0.8965581,0.17850761905716006,0.8392797866658197
Erythroid early,Monocyte classical,FAM3C,LAMP1,0.21106088,0.0,0.037972074,0.06546636928257026,0.01705797936058137,0.0032309864,0.71747196,1.0,0.8399497239336037
CD4 T naive,Monocyte classical,HLA-F,LILRB2,0.37963122,0.0,0.14288652,0.4286765687896945,0.5318529984754062,0.01804545,0.83125615,0.0723086849430679,0.8403071871643406
Erythroid early,T proliferating,HLA-B,KIR3DL2,0.4277938,1.0,0.10835495,-0.6788179374329015,-1.488506955469638,0.0041727396,0.8109564,1.0,0.8403071871643406
Pre-B large,Platelet,LGALS9,CD47,0.5375408,0.0,0.28689426,0.45071988513058125,0.6928783688400851,0.0056849075,0.8746909,0.2943305798954437,0.8403071871643406
Granulocyte precursor,NK,HLA-E,KLRC1,0.66798174,1.0,0.44523957,0.5263862799315981,0.23374941833511154,0.0150274625,0.8968622,0.9894639234302645,0.841017454696636
Granulocyte precursor,NK,HLA-E,KLRC1_KLRD1,0.66798174,1.0,0.44523957,0.5263862799315981,0.23374941833511154,0.0150274625,0.8968622,0.9894639234302645,0.841017454696636
Erythroid early,CD8 T memory,GRN,TNFRSF1B,0.20148116,0.947,0.038024414,-0.009755638270644823,-0.22256302416481194,0.0016833162,0.7176115,1.0,0.841997823036283
Monocyte non-classical,Granulocyte precursor,ALOX5,ALOX5AP,0.391752,0.0,0.10820469,0.40600330563883225,0.3915127636118409,0.01966761,0.8108501,0.09218582582285878,0.8424925947626069
Pre-B large,CD8 T cytotoxic,MIF,TNFRSF14,0.6381111,0.0,0.28834713,0.3022488283818316,0.37748860931556605,0.0056513515,0.87496746,0.299488495855891,0.8424925947626069
Granulocyte precursor,T activated,APP,CD74,0.37912032,1.0,0.113334514,-0.19993457418915103,-1.4379041839851368,0.0007930814,0.8143765,1.0,0.8424925947626069
T proliferating,B naive,MIF,TNFRSF14,0.6673647,0.0,0.29165128,0.3321548610890962,0.23079223206695898,0.005716111,0.8755894,0.2898723124431486,0.8427562269584352
Pre-B small,B naive,LGALS9,CD47,0.37883982,0.0,0.14315131,0.20492882270864274,0.3882542068079262,0.0028365923,0.8313859,1.0,0.8435867180374372
Plasmacytoid DC,HSPC,GRN,TNFRSF1A,0.66712445,0.0,0.293782,0.9417048265084682,0.7771912903227923,0.028489577,0.8759853,0.03339799259611905,0.8439158715680422
T proliferating,Monocyte classical,FAM3C,LAMP1,0.21129096,0.162,0.03810651,0.06608615501976742,0.04905607547843305,0.0032424256,0.71783,1.0,0.8440446270961858
CD8 T cytotoxic,T activated,MIF,CD74,0.5386604,1.0,0.2899357,-0.35430772493325835,-1.5398357988191005,0.00057137985,0.8752677,1.0,0.8446817881754451
CD4 T naive,Dendritic cell,PTPRC,CD22,0.56686133,0.0,0.10803684,0.07225664273198995,-0.018103139185636413,0.0057279128,0.81073093,1.0,0.8446817881754451
T activated,CD8 T memory,MIF,TNFRSF14,0.37851343,0.807,0.11656909,-0.02365862316236566,-0.05150326223810364,0.0022846523,0.8164941,1.0,0.8446817881754451
Granulocyte precursor,T proliferating,LGALS9,CD44,0.66690224,0.006,0.32572913,0.26964095425195156,0.09680177076363827,0.0050056935,0.88148445,1.0,0.845075950702655
Dendritic cell,NK,MIF,TNFRSF14,0.6319604,0.0,0.29051015,0.29718499104429885,0.27933506716294315,0.005693745,0.8753757,0.2924136435502516,0.8457778055861644
Plasmacytoid DC,CD8 T memory,FAM3C,LAMP1,0.221408,0.003,0.03819676,0.0745786328871827,0.09369416479126422,0.003250105,0.71806955,1.0,0.8460901365228781
B naive,CD8 T cytotoxic,MIF,CD74,0.6666939,1.0,0.38878077,-0.3098930040490896,-1.3009130881632784,0.000766175,0.89041996,1.0,0.8462364635432049
Pre-B small,Granulocyte precursor,LGALS9,CD44,0.5643321,0.0,0.29081464,0.20098655643829083,0.28055647345912194,0.0044691395,0.87543285,0.5551829928598022,0.8468750015245592
Monocyte non-classical,HSPC,TNFSF13B,TFRC,0.37821838,0.0,0.1167401,0.45190649170707337,0.37835738284703513,0.010347354,0.81660384,0.058076135880275076,0.8468750015245592
T proliferating,CD4 T naive,CD70,CD27,0.37813967,0.0,0.11680667,1.1346717239310524,0.7265385904481012,0.12828836,0.8166465,0.04809427408456873,0.8479729149087785
CD4 T memory,Dendritic cell,MIF,TNFRSF14,0.43793193,0.003,0.10778183,0.02941880344736962,-0.1099830115739795,0.0021124296,0.81054956,1.0,0.8479729149087785
Dendritic cell,CD8 T cytotoxic,ALOX5,ALOX5AP,0.21662031,0.029,0.03823354,0.11401734809091338,-0.023015709452380212,0.0069494434,0.7181669,1.0,0.8481343517259267
Monocyte classical,CD8 T memory,LGALS9,CD47,0.37810278,0.0,0.14294323,0.1963963605983138,0.37919836145510033,0.002832469,0.831284,1.0,0.8490717767943985
CD4 T memory,Monocyte classical,SELL,SELPLG,0.38992688,0.0,0.10751035,0.09116662620982077,0.11983126370267302,0.0047947867,0.81035584,1.0,0.8501715875909541
B naive,T proliferating,CD72,SEMA4D,0.2048024,0.0,0.03828786,0.3380491122742064,0.3224895976090072,0.011969547,0.71831065,0.1715676970025987,0.8501772194174609
Plasmacytoid DC,T activated,COPA,CD74,0.37760073,1.0,0.111652404,-0.23625845091094866,-1.454455969022985,0.0010761984,0.8132436,1.0,0.8512723477079791
HSPC,CD4 T memory,GRN,TNFRSF1B,0.19882607,0.948,0.038388796,-0.029536358092394317,-0.2993418409175019,0.0016994473,0.71857685,1.0,0.852218847435924
T proliferating,NK,LGALS9,CD47,0.37759227,0.012,0.11178182,0.14236035176919642,0.19426288708873082,0.0022149952,0.81333154,1.0,0.8523740575550083
Monocyte non-classical,CD8 T cytotoxic,CLEC2B,KLRF1,0.5821119,0.0,0.2919641,0.4428745298439579,0.5905418177249763,0.012899735,0.8756478,0.06286347720533965,0.852925268755254
CD8 T cytotoxic,Monocyte non-classical,KLRF1,CLEC2B,0.5821119,0.0,0.2919641,0.4428745298439579,0.5905418177249763,0.012899735,0.8756478,0.06286347720533965,0.852925268755254
Plasmacytoid DC,Pre-B large,PTPRC,CD22,0.3773909,1.0,0.13492672,0.04763267184492925,-0.39654641671306046,0.007153564,0.82719785,1.0,0.8534767175415758
Plasmacytoid DC,Erythroid early,FAM3C,HLA-C,0.5146126,1.0,0.10702127,-0.5611211404919543,-1.3235753948719307,0.0013180092,0.81000525,1.0,0.8534767175415758
NK,Erythroid early,MIF,TNFRSF14,0.3294876,1.0,0.03843387,-0.11958012029630623,-0.21019977391402517,0.0007532703,0.7186955,1.0,0.8542591824594328
Monocyte non-classical,Pre-B large,PTPRC,CD22,0.66305935,0.0,0.3010742,0.31864767596344584,0.14102561036896755,0.015962396,0.877311,0.34467113131666116,0.8543723731831859
Erythroid late,NK,LGALS9,CD47,0.37735313,0.0,0.11151729,0.1418854656752205,0.3450060363428547,0.0022097533,0.81315166,1.0,0.8545803280772164
HSPC,CD8 T memory,CLEC2D,KLRB1,0.61744165,0.0,0.10691726,0.11815890738935853,0.2880623288558286,0.0022929208,0.80993044,1.0,0.8545803280772164
T activated,CD8 T cytotoxic,CLEC2D,KLRB1,0.586868,0.0,0.29199395,0.13382092932311548,0.17238175599790873,0.006262029,0.8756533,0.8642429587572495,0.8545803280772164
Erythroid early,Monocyte non-classical,MIF,TNFRSF14,0.60499436,0.0,0.29216987,0.27330494799286875,0.17277226578970334,0.005726274,0.8756861,0.3235428704857232,0.8556848895714639
Erythroid early,Dendritic cell,SPN,ICAM1,0.47023025,0.0,0.10679687,0.8321345267136863,0.43545543994714525,0.031667896,0.80984366,0.05789331968041655,0.8556848895714639
CD8 T memory,Pre-B large,MIF,TNFRSF14,0.37720442,0.846,0.112123966,-0.02813151332269337,-0.0876084281019559,0.0021975318,0.81356347,1.0,0.8556848895714639
HSPC,Pre-B small,FAM3C,LAMP1,0.2044302,0.051,0.03844542,0.06442875169459651,0.02058671017924682,0.0032712629,0.7187258,1.0,0.8562982248975539
CD4 T memory,CD4 T naive,MIF,CD74,0.5648241,1.0,0.2924769,-0.2772167498701045,-1.826834314876285,0.00057638774,0.87574327,1.0,0.8567904024338527
Pre-B large,NK,FAM3C,LAMP1,0.37699282,0.0,0.13433927,0.41493722732378246,0.435321682330962,0.011430727,0.82688576,0.08142803516965506,0.8578970999179993
Dendritic cell,CD4 T memory,ITGAL_ITGB2,ICAM3,0.46621227,0.0,0.106588684,0.1916894677494553,0.11658347744043934,0.0057981787,0.80969346,0.5986754594946452,0.8578970999179993
T proliferating,CD4 T naive,TNF,VSIR,0.22551668,0.435,0.038579628,0.13082002982407112,-0.11954821638039831,0.007610107,0.71907794,1.0,0.8583359751598536
Monocyte non-classical,B naive,HBEGF,CD44,0.376803,1.0,0.11405884,0.20454232913224096,0.053710405544128814,0.009923183,0.81485754,1.0,0.8590045169456091
Pre-B large,HSPC,LGALS9,CD47,0.5442296,0.0,0.2934787,0.45984624825181775,0.22432569279136227,0.0058153807,0.8759292,0.27864071397763124,0.8590045169456091
B naive,Dendritic cell,LGALS9,CD47,0.38919666,0.0,0.10649925,0.15043120416855377,0.03813012653118725,0.0021103192,0.80962867,1.0,0.8601128865700496
T proliferating,B naive,SIRPG,CD47,0.37653774,0.0,0.14149545,0.6163571724040476,0.3348142288658977,0.01786133,0.8305689,0.07186268050601556,0.8601128865700496
Plasmacytoid DC,Erythroid early,MIF,TNFRSF14,0.33082563,0.996,0.03860693,-0.11800277944697957,-0.3774369816720992,0.0007566622,0.7191495,1.0,0.8603723801283631
Dendritic cell,T activated,CD58,CD2,0.3765034,0.0,0.11187791,0.3062988160277844,0.22164972257656665,0.0089478865,0.81339675,0.22994729784376738,0.8612222092008551
Dendritic cell,Pre-B large,PTPRC,CD22,0.65160584,0.0,0.29441273,0.30778150365425216,-0.06114624348592146,0.015609216,0.87610173,0.9834650486978456,0.8612222092008551
Dendritic cell,Dendritic cell,PTPRC,CD22,0.5587148,0.031,0.1063257,0.0645281382466306,-0.2570749835663253,0.0056371912,0.80950296,1.0,0.8612222092008551
Platelet,Pre-B small,MIF,TNFRSF14,0.3763497,0.661,0.14129591,0.009956226535725421,0.1678131320435135,0.0027692763,0.8304695,1.0,0.8623324852475602
Pre-B small,CD8 T cytotoxic,LGALS9,CD44,0.5693321,0.0,0.29479495,0.20611492481988988,0.3751655421358946,0.004530307,0.8761721,0.5398790763144231,0.8623324852475602
T proliferating,Monocyte non-classical,FASLG,TNFRSF1A,0.19998842,0.0,0.038691,0.856442700396689,0.43696255682436425,0.07655947,0.71936905,0.05789331968041655,0.8624075473016689
Granulocyte precursor,T proliferating,GRN,TNFRSF1B,0.6560489,0.0,0.29509664,0.6734676750725668,0.6430941468995575,0.013063737,0.8762276,0.05789331968041655,0.863443715119699
T proliferating,CD4 T memory,CD70,CD27,0.3763236,0.0,0.11602094,1.1317308621227469,0.559114022337461,0.1274254,0.81614065,0.05789331968041655,0.863443715119699
Dendritic cell,Dendritic cell,LGALS9,CD47,0.6603138,0.0,0.43252805,0.6888056463658442,0.3872162931520454,0.008570692,0.89551485,0.09165064101949105,0.86369601215461
Plasmacytoid DC,Dendritic cell,TNFSF13B,TFRC,0.20140558,0.002,0.038737185,0.11639403107108381,-0.012817192961424612,0.0034335018,0.71948946,1.0,0.8644414235278426
Plasmacytoid DC,Platelet,LGALS9,CD47,0.38240972,0.007,0.106047854,0.14266618514202964,0.4556570518870238,0.0021013746,0.8093012,1.0,0.8645558992268061
Granulocyte precursor,Monocyte classical,SELL,SELPLG,0.38551557,0.01,0.10593199,0.08633257516548254,0.06762148389788045,0.0047243945,0.80921686,1.0,0.8656690379784155
Monocyte non-classical,CD8 T memory,MIF,TNFRSF14,0.3762047,0.911,0.115575865,-0.02638073406669092,-0.0452916972912788,0.002265186,0.8158521,1.0,0.8656690379784155
T proliferating,Dendritic cell,SPN,ICAM1,0.2128002,0.012,0.038774375,0.35184719430248584,0.06984602137218654,0.011497554,0.71958625,1.0,0.8664740092164513
Dendritic cell,Plasmacytoid DC,TNFSF13B,TNFRSF17,0.40292704,0.0,0.10568172,1.2413336260425376,0.562673970699838,0.10575451,0.8090341,0.04753296299554058,0.8667831317840617
Granulocyte precursor,CD8 T memory,LGALS9,CD44,0.6201364,0.0,0.29562163,0.22167469463195627,0.3031233102913491,0.0045430115,0.876324,0.49680901412363115,0.8667831317840617
Dendritic cell,Pre-B small,MIF,TNFRSF14,0.6598651,0.0,0.34419346,0.3442273039705315,0.37008420679272974,0.006745891,0.88433444,0.18250266139180363,0.8671994161892125
B naive,HSPC,LGALS9,CD47,0.38669208,0.0,0.105612,0.14701386326394436,0.028526524373164885,0.0020927382,0.8089832,1.0,0.8678981810532795
Pre-B large,Dendritic cell,LGALS9,CD47,0.5467342,0.0,0.2959442,0.4632635891564271,0.23392929494938464,0.005864236,0.87638307,0.2719396313438483,0.8678981810532795
CD4 T naive,Pre-B large,PTPRC,CD22,0.65975237,0.0,0.29915082,0.31551000813961155,0.1778256008947674,0.015860422,0.87696564,0.26654744021341553,0.8683680139952458
Pre-B small,Dendritic cell,HLA-F,LILRB2,0.20532921,0.888,0.038821768,0.041667783709012085,-0.042427256297976584,0.0049028858,0.71970946,1.0,0.8685053047770616
Pre-B small,HSPC,LGALS9,CD44,0.57100976,0.0,0.29613042,0.20783533605152146,0.13562152012291895,0.004550831,0.87641716,0.5298537393522226,0.8690144210469524
Erythroid late,Pre-B large,MIF,TNFRSF14,0.3753188,0.804,0.11135637,-0.030354785376935152,0.02374034326705088,0.0021824876,0.813042,1.0,0.8690144210469524
CD8 T memory,Dendritic cell,ANXA1,FPR1,0.5096799,0.0,0.10551931,0.15543429269012213,0.18771735614835403,0.008818334,0.8089153,0.7523117635979167,0.8690144210469524
Platelet,Monocyte classical,CD99,PILRA,0.6595186,0.0,0.30846718,0.5446337688218017,1.103464040531966,0.014062162,0.87861055,0.05789331968041655,0.869537029125497
Monocyte non-classical,CD4 T memory,TNFSF13B,HLA-DPB1,0.37527883,1.0,0.11356295,0.05550936599676509,-0.6836668186394746,0.0013730983,0.81452864,1.0,0.8701313826731121
HSPC,Granulocyte precursor,TNFSF13B,HLA-DPB1,0.5947227,0.004,0.29614368,0.13505751434791582,-0.3927396588796287,0.0035806957,0.87641954,1.0,0.8701313826731121
Granulocyte precursor,T proliferating,LGALS9,SLC1A5,0.22142558,0.0,0.038935035,0.38639172267942334,0.23024466282857103,0.0060634315,0.72000325,0.24858617631233185,0.8705352572613362
Dendritic cell,Platelet,MIF,CD74,0.63491577,1.0,0.29619575,-0.16591334022817428,-1.399743003370944,0.0005837166,0.8764291,1.0,0.8712493009915322
CD8 T cytotoxic,Plasmacytoid DC,KLRF1,CLEC2B,0.37515694,0.0,0.14065082,0.17535648487215388,0.15680750745039268,0.0062143197,0.8301472,0.6603852246926025,0.8718086190383193
Plasmacytoid DC,CD8 T cytotoxic,CLEC2B,KLRF1,0.37515694,0.0,0.14065082,0.17535648487215388,0.15680750745039268,0.0062143197,0.8301472,0.6603852246926025,0.8718086190383193
Pre-B small,CD8 T memory,LGALS9,CD44,0.65820384,0.0,0.3655423,0.2972677240882262,0.5488492569811204,0.0056175278,0.8873767,0.3060308759885623,0.8718764311424234
Dendritic cell,Plasmacytoid DC,LGALS9,SLC1A5,0.43276474,0.0,0.10514948,0.8472779568268062,0.5524655125754083,0.016375141,0.8086438,0.05789331968041655,0.8723681764117472
Pre-B large,Plasmacytoid DC,MDK,SORL1,0.19772908,0.0,0.03903909,0.5044275392548616,0.2048196014562623,0.013176345,0.72027224,0.21438979130607466,0.8725639738285436
Pre-B large,Monocyte non-classical,MIF,TNFRSF14,0.65804243,0.0,0.32752573,0.3358496297236662,0.3321670764825549,0.0064192186,0.8817715,0.21137557046952857,0.873046693374506
Pre-B large,CD4 T memory,CD72,SEMA4D,0.4161389,0.0,0.10496737,0.9708310962490159,0.5770829718446819,0.03281489,0.80850965,0.05789331968041655,0.8734880093432913
Monocyte non-classical,Pre-B small,LGALS9,CD47,0.54762423,0.0,0.2965543,0.4996457690009731,0.6551322250756837,0.005876325,0.8764946,0.270133229855191,0.8734880093432913
T activated,CD8 T cytotoxic,LCK,CD8A_CD8B,0.37479427,0.001,0.105236515,0.11869154115286487,0.11061666333770515,0.00643468,0.80870783,0.9572610593235005,0.8734880093432913
Plasmacytoid DC,CD4 T memory,MIF,CD74,0.65786517,1.0,0.42907968,-0.26418394590039956,-1.5089491838655236,0.0008455926,0.89513975,1.0,0.8742173696544454
HSPC,Platelet,FAM3C,LAMP1,0.20674214,0.263,0.0391232,0.06805185284568764,0.14798799851504638,0.003328934,0.72048897,1.0,0.8745914014964414
Pre-B large,NK,MIF,TNFRSF14,0.64242804,0.0,0.29683292,0.30952664947618125,0.41470649607983484,0.005817666,0.8765454,0.27802646077714194,0.8746088001956993
Dendritic cell,HSPC,LGALS9,CD47,0.6578092,0.0,0.42892465,0.6853883054612347,0.37761269099402306,0.008499289,0.8951228,0.09380545022216853,0.8753884591631729
B naive,Erythroid early,FAM3C,LAMP1,0.37471986,0.0,0.11695999,0.37352872345319366,0.2701846453362796,0.00995195,0.81674474,0.12474351058909397,0.8757305493785048
HSPC,Monocyte classical,HLA-F,LILRB2,0.22909838,0.257,0.03916576,0.22681415063187094,0.0595875119738597,0.0049463296,0.72059846,1.0,0.8766175406745969
Monocyte non-classical,T activated,MIF,CD74,0.5453886,1.0,0.29738343,-0.3463751622853079,-1.586061053977581,0.00058605714,0.8766456,1.0,0.8768532573012429
Dendritic cell,Dendritic cell,ITGAL_ITGB2,ICAM3,0.4595388,0.0,0.104808226,0.18375023488929795,-0.042439668357001914,0.005701326,0.8083922,0.9126422267702164,0.8768532573012429
Monocyte classical,Erythroid early,MIF,CD74,0.37445605,1.0,0.1367206,-0.47525818492071437,-2.0243751381622475,0.00026943695,0.8281398,1.0,0.8768532573012429
NK,CD8 T cytotoxic,LCK,CD8A_CD8B,0.65778273,0.0,0.42359972,0.4809559687621875,0.8113857834475974,0.02590098,0.894535,0.05789331968041655,0.8777319978678573
Dendritic cell,Plasmacytoid DC,TNFSF13B,TFRC,0.40216148,0.0,0.1047003,0.47965554422878426,0.33335603308650097,0.009280196,0.80831236,0.07365916088350546,0.8779769243734479
Platelet,CD8 T cytotoxic,APP,CD74,0.6162845,1.0,0.29777122,0.05527191689261232,-0.5471700019380126,0.0020837148,0.8767161,1.0,0.8779769243734479
T proliferating,T activated,APP,CD74,0.31217226,1.0,0.03922707,-0.36676948638435225,-1.646862874068871,0.00027449944,0.7207559,1.0,0.8786423385501849
NK,CD4 T memory,MIF,CD74,0.65652716,1.0,0.42715627,-0.2657612867497262,-1.3417119761074496,0.000841802,0.89492875,1.0,0.878904322191696
Monocyte non-classical,Monocyte non-classical,LGALS9,CD47,0.5489847,0.0,0.29820156,0.5015019173974312,0.5123003846403604,0.005908966,0.8767941,0.26654744021341553,0.8791015510046535
Erythroid early,CD8 T cytotoxic,CD58,CD2,0.58297163,0.0,0.29910788,0.7281340712270101,0.6420017895731779,0.02392236,0.8769579,0.05789331968041655,0.8802273744716268
Monocyte classical,B naive,HBEGF,CD44,0.37368536,1.0,0.11066744,0.19270709540368391,0.10998997394835952,0.00962813,0.8125698,1.0,0.8802273744716268
Monocyte non-classical,HSPC,LILRB4,LAIR1,0.20310652,0.0,0.03923262,0.5234510031270856,0.322336470136932,0.01221836,0.72077006,0.08094044351467075,0.8806659020114063
Monocyte classical,Platelet,THBS1,ITGA2B_ITGB3,0.37342337,0.0,0.1380946,4.092893741966255,1.379136836447184,0.36567593,0.82885015,0.0003757198425638872,0.8813539216514956
Erythroid early,Platelet,LGALS9,CD47,0.5481744,0.0,0.29929054,0.4718359882995854,0.6118655947001941,0.0059305443,0.87699085,0.26417682733351844,0.8824814296190547
Pre-B large,T activated,APP,CD74,0.37302446,1.0,0.106586754,-0.21512561990431472,-1.50790641218026,0.00074586255,0.809692,1.0,0.8824814296190547
Pre-B large,CD8 T cytotoxic,LCK,CD8A_CD8B,0.31614828,0.435,0.039259497,0.04361651350146381,-0.08697427631936516,0.0024005196,0.720839,1.0,0.8826881782115743
T proliferating,CD8 T cytotoxic,CLEC2B,KLRF1,0.6562495,0.0,0.3461692,0.5387076402742063,0.5787703806363306,0.015294657,0.88462687,0.05789331968041655,0.8830106803253552
CD8 T cytotoxic,T proliferating,KLRF1,CLEC2B,0.6562495,0.0,0.3461692,0.5387076402742063,0.5787703806363306,0.015294657,0.88462687,0.05789331968041655,0.8830106803253552
HSPC,CD8 T memory,CD58,CD2,0.41452354,0.0,0.104252316,0.3126121644588662,0.3847847368619913,0.008337999,0.80798,0.21489527836367237,0.8836098987838383
Pre-B small,CD4 T naive,LGALS9,CD44,0.5750572,0.0,0.29935244,0.2119870149212274,0.31958024374130733,0.004600345,0.877002,0.518008385286588,0.8836098987838383
T proliferating,B naive,LGALS9,CD44,0.37300527,1.0,0.10992767,-0.08930296081207817,-0.30018378879303376,0.0016893307,0.81205857,1.0,0.8836098987838383
B naive,Monocyte classical,LGALS9,LRP1,0.20003155,0.0,0.03948787,0.35789730870576625,0.39263725571604907,0.012156749,0.72142226,0.1454333180948231,0.8847091675602554
B naive,Erythroid early,MIF,CD74,0.37300414,1.0,0.13580495,-0.4769699334922478,-2.0525182431262223,0.00026763245,0.827661,1.0,0.8847393295553814
T activated,T activated,MIF,CD74,0.5476973,1.0,0.29993904,-0.3436530513809826,-1.5922726189244059,0.00059109356,0.87710756,1.0,0.8858697223432176
Monocyte classical,Plasmacytoid DC,SELL,SELPLG,0.65600264,0.0,0.4091027,0.593815129822022,0.6990983251782821,0.018245313,0.89288104,0.05789331968041655,0.8859469720457425
Dendritic cell,T proliferating,CLEC2B,KLRF1,0.37293234,0.026,0.111113295,0.14044887807532314,-0.021030503372057807,0.004909275,0.8128758,1.0,0.886435279621225
T proliferating,Dendritic cell,KLRF1,CLEC2B,0.37293234,0.026,0.111113295,0.14044887807532314,-0.021030503372057807,0.004909275,0.8128758,1.0,0.886435279621225
Dendritic cell,Pre-B small,FAM3C,CLEC2D,0.2565175,0.448,0.039634768,0.009527454441664364,0.004411053354601499,0.0035201232,0.72179514,1.0,0.8867288704670164
Monocyte non-classical,Granulocyte precursor,TNFSF13B,TFRC,0.3728796,0.0,0.11096974,0.4391583758723098,0.4583763017434215,0.009835893,0.81277746,0.06541702317611904,0.8881333956059072
Dendritic cell,Erythroid early,LGALS9,CD44,0.5688679,0.0,0.30096337,0.35989140394873903,-0.2331726828688322,0.0046251016,0.87729114,1.0,0.8881333956059072
Plasmacytoid DC,T proliferating,TGFB1,TGFBR3,0.20281208,0.035,0.039738175,0.22901769152498838,0.01427542522143127,0.008385573,0.72205675,1.0,0.8887472342881808
Erythroid late,B naive,LGALS9,CD44,0.37276614,1.0,0.109667525,-0.08977784690605407,-0.1494406395389099,0.0016853329,0.81187767,1.0,0.8904009218481828
Pre-B large,CD8 T cytotoxic,CD58,CD2,0.45846215,0.0,0.10366959,0.34980450416631226,0.45866109199564586,0.0082913935,0.8075447,0.155896940177396,0.8904009218481828
Dendritic cell,Erythroid late,FAM3C,HLA-C,0.25723812,1.0,0.039771337,-0.7989233076692785,-1.4249866618635276,0.0004897997,0.72214043,1.0,0.8907643655735992
T activated,Pre-B large,MIF,TNFRSF14,0.37273267,0.82,0.1103036,-0.03340390282757136,-0.16594736655264164,0.0021618544,0.81231886,1.0,0.8915363697522312
Granulocyte precursor,Plasmacytoid DC,SELL,SELPLG,0.551203,0.0,0.30214962,0.4789770485596009,0.34623593872708774,0.013475382,0.87750274,0.06397764667609761,0.8915363697522312
Dendritic cell,CD4 T memory,LGALS9,CD47,0.5698514,0.0,0.30237827,0.5653763367609186,0.3758374843358764,0.0059917294,0.8775434,0.25427767283826924,0.8926725434409682
T activated,CD4 T naive,LCK,CD8A_CD8B,0.19995464,1.0,0.039816268,-0.12044463874052956,-0.3582864398375522,0.0021797682,0.7222536,1.0,0.8927802116457868
Granulocyte precursor,Pre-B large,PTPRC,CD22,0.37193424,1.0,0.13175307,0.04245600586619,-0.36060636820295067,0.0069853035,0.82549,1.0,0.8938096820128254
Pre-B large,Platelet,MIF,CD74,0.6453835,1.0,0.3026423,-0.1535716817962919,-1.2643715744540522,0.00059642084,0.8775903,1.0,0.8938096820128254
Erythroid early,CD8 T cytotoxic,GRN,TNFRSF1B,0.20742333,0.824,0.039816376,0.0012482796103123611,-0.1986580378750747,0.0017626452,0.722254,1.0,0.8947947729143104
Erythroid late,T activated,MIF,CD74,0.55028343,1.0,0.30280173,-0.34060393393034644,-1.4025849091047133,0.0005967351,0.87761855,1.0,0.8949477858773376
B naive,Platelet,LGALS9,CD47,0.38000327,0.007,0.10324251,0.13788750014270787,0.49707920042188775,0.0020457858,0.8072238,1.0,0.8949477858773376
CD4 T naive,T activated,MIF,TNFRSF14,0.37124103,0.98,0.121780075,-0.02475991959979276,-0.11205972232620814,0.002386783,0.8197477,1.0,0.896086855444038
Dendritic cell,Erythroid early,MIF,CD74,0.63861424,1.0,0.30331084,-0.16380935126898066,-1.806647012442944,0.00059773837,0.8777088,1.0,0.896086855444038
B naive,Monocyte classical,LGALS9,CD47,0.20111221,1.0,0.03987069,-0.10619641034260441,-0.15900359317328944,0.0007900515,0.72239065,1.0,0.8968080497887361
T activated,T activated,COPA,CD74,0.37120563,1.0,0.10457343,-0.2511962735340999,-1.4506131554122146,0.0010079654,0.8082184,1.0,0.8972268911224619
Dendritic cell,Platelet,LGALS9,CD47,0.6511204,0.0,0.41930136,0.6762619423399983,0.8461653670427459,0.0083086,0.8940529,0.10021247518487306,0.8977170799338893
HSPC,CD8 T cytotoxic,TNFSF13B,HLA-DPB1,0.6053081,0.0,0.3036556,0.14342528574691038,-0.30016838308730887,0.0036715227,0.8777697,1.0,0.8983678933221435
Plasmacytoid DC,Plasmacytoid DC,TNFSF13B,TFRC,0.20374689,0.001,0.03988044,0.12198463594510581,0.06511631281271527,0.003534835,0.7224152,0.9572610593235005,0.8988199897942665
NK,T proliferating,SELL,SELPLG,0.37117934,0.248,0.13534965,0.1617407583533445,0.09012847819132364,0.006036374,0.8274214,1.0,0.8995098624526163
Granulocyte precursor,CD4 T memory,LGALS9,CD47,0.3711201,0.0,0.1353071,0.17074320999891313,0.13880218486675466,0.0026811566,0.8273989,1.0,0.9006527989234158
Erythroid early,Monocyte non-classical,FAM3C,LAMP1,0.21842527,0.0,0.039886475,0.0770073197530686,-0.02894691558364218,0.0033938799,0.72243035,1.0,0.9008306991429409
B naive,CD8 T cytotoxic,CLEC2D,KLRB1,0.6501946,0.0,0.39532045,0.21283213242541282,0.40090219594759835,0.008477943,0.8912311,0.5131318987548541,0.9024363059783771
