gene,bin,scaled,lineage
HMBS,19,0.07489682,Erythroid early
HMBS,20,0.016407618,Erythroid early
HMBS,21,0.39473277,Erythroid early
HMBS,22,0.38970408,Erythroid early
HMBS,23,0.06900051,Erythroid early
HMBS,24,0.28312644,Erythroid early
HMBS,25,0.58309686,Erythroid early
HMBS,26,0.648933,Erythroid early
HMBS,27,0.66499555,Erythroid early
HMBS,28,0.9139578,Erythroid early
HMBS,29,1.1082767,Erythroid early
HMBS,30,0.9629928,Erythroid early
HMBS,31,0.8826639,Erythroid early
HMBS,32,1.0995967,Erythroid early
HMBS,33,1.3054267,Erythroid early
HMBS,34,1.1111615,Erythroid early
HMBS,35,1.0931716,Erythroid early
HMBS,36,1.5400366,Erythroid early
HMBS,37,1.3025799,Erythroid early
HMBS,38,1.294868,Erythroid early
HMBS,39,1.495212,Erythroid early
BLVRB,0,-2.8830962,Erythroid early
BLVRB,1,-2.0336437,Erythroid early
BLVRB,2,-1.7517468,Erythroid early
BLVRB,3,-1.6944587,Erythroid early
BLVRB,4,-1.6709256,Erythroid early
BLVRB,5,-1.1856394,Erythroid early
BLVRB,6,-1.0516158,Erythroid early
BLVRB,7,-0.7475426,Erythroid early
BLVRB,8,-0.7348179,Erythroid early
BLVRB,9,-0.5084052,Erythroid early
BLVRB,10,-0.57053417,Erythroid early
BLVRB,11,-0.45103073,Erythroid early
BLVRB,12,-0.38019866,Erythroid early
BLVRB,13,-0.16088754,Erythroid early
BLVRB,14,-0.19433214,Erythroid early
BLVRB,15,0.010993943,Erythroid early
BLVRB,16,0.118371785,Erythroid early
BLVRB,17,-0.057413522,Erythroid early
BLVRB,18,0.20410226,Erythroid early
BLVRB,19,0.082634434,Erythroid early
BLVRB,20,0.40582025,Erythroid early
BLVRB,21,0.24625318,Erythroid early
BLVRB,22,0.4950481,Erythroid early
BLVRB,23,0.38447884,Erythroid early
BLVRB,24,0.5039163,Erythroid early
BLVRB,25,0.66647,Erythroid early
BLVRB,26,0.47367853,Erythroid early
BLVRB,27,0.41691276,Erythroid early
BLVRB,28,0.9233126,Erythroid early
BLVRB,29,0.834648,Erythroid early
BLVRB,30,0.98760885,Erythroid early
BLVRB,31,0.6593767,Erythroid early
BLVRB,32,0.9543499,Erythroid early
BLVRB,33,1.2153773,Erythroid early
BLVRB,34,1.0588064,Erythroid early
BLVRB,35,0.9570017,Erythroid early
BLVRB,36,1.2338204,Erythroid early
BLVRB,37,1.0329243,Erythroid early
BLVRB,38,1.0116233,Erythroid early
BLVRB,39,1.1987545,Erythroid early
SPTA1,0,-2.7682903,Erythroid early
SPTA1,1,-1.803482,Erythroid early
SPTA1,2,-1.5911618,Erythroid early
SPTA1,3,-1.0600643,Erythroid early
SPTA1,4,-0.8623576,Erythroid early
SPTA1,5,-1.3689244,Erythroid early
SPTA1,6,-1.2299713,Erythroid early
SPTA1,7,-1.1781584,Erythroid early
SPTA1,8,-0.16895488,Erythroid early
SPTA1,9,-0.971813,Erythroid early
SPTA1,10,-0.02141679,Erythroid early
SPTA1,11,-0.8345008,Erythroid early
SPTA1,12,-0.081999965,Erythroid early
SPTA1,13,-0.58475256,Erythroid early
SPTA1,14,-0.44366843,Erythroid early
SPTA1,15,0.31181517,Erythroid early
SPTA1,16,0.14955498,Erythroid early
SPTA1,17,-0.34944132,Erythroid early
SPTA1,18,-0.3321993,Erythroid early
SPTA1,19,0.67365706,Erythroid early
SPTA1,20,-0.43464273,Erythroid early
SPTA1,21,-0.13117169,Erythroid early
SPTA1,22,0.14297265,Erythroid early
SPTA1,23,1.1192762,Erythroid early
SPTA1,24,0.44596305,Erythroid early
SPTA1,25,0.028209781,Erythroid early
SPTA1,26,-0.17519614,Erythroid early
SPTA1,27,0.6998958,Erythroid early
SPTA1,28,0.9810521,Erythroid early
SPTA1,29,0.46461976,Erythroid early
SPTA1,30,1.2995445,Erythroid early
SPTA1,31,0.7336002,Erythroid early
SPTA1,32,0.8957326,Erythroid early
SPTA1,33,1.1235578,Erythroid early
SPTA1,34,1.0983876,Erythroid early
SPTA1,35,1.1056317,Erythroid early
SPTA1,36,1.1314081,Erythroid early
SPTA1,37,1.6821135,Erythroid early
SPTA1,38,1.043485,Erythroid early
SPTA1,39,1.2616885,Erythroid early
GFI1B,0,-1.6954378,Erythroid early
GFI1B,1,-1.4259044,Erythroid early
GFI1B,2,-1.5686216,Erythroid early
GFI1B,3,-0.92889905,Erythroid early
GFI1B,4,-1.3303369,Erythroid early
GFI1B,5,-1.0700256,Erythroid early
GFI1B,6,-1.0797403,Erythroid early
GFI1B,7,-1.3210526,Erythroid early
GFI1B,8,-0.6836061,Erythroid early
GFI1B,9,-0.51562446,Erythroid early
GFI1B,10,-0.42092335,Erythroid early
GFI1B,11,-0.37909716,Erythroid early
GFI1B,12,-0.56047696,Erythroid early
GFI1B,13,-1.5821902,Erythroid early
GFI1B,14,-0.3731697,Erythroid early
GFI1B,15,-0.59365124,Erythroid early
GFI1B,16,-0.55146736,Erythroid early
GFI1B,17,-0.4511103,Erythroid early
GFI1B,18,-0.54586494,Erythroid early
GFI1B,19,-0.30394796,Erythroid early
GFI1B,20,-0.14545281,Erythroid early
GFI1B,21,-0.08049413,Erythroid early
GFI1B,22,0.6594921,Erythroid early
GFI1B,23,0.66233593,Erythroid early
GFI1B,24,0.26548126,Erythroid early
GFI1B,25,0.6620135,Erythroid early
GFI1B,26,1.2946261,Erythroid early
GFI1B,27,0.08040064,Erythroid early
GFI1B,28,1.0731391,Erythroid early
GFI1B,29,1.3047055,Erythroid early
GFI1B,30,0.97569263,Erythroid early
GFI1B,31,0.8655748,Erythroid early
GFI1B,32,1.4209751,Erythroid early
GFI1B,33,1.2769417,Erythroid early
GFI1B,34,0.9083132,Erythroid early
GFI1B,35,1.2910628,Erythroid early
GFI1B,36,1.0115391,Erythroid early
GFI1B,37,1.947387,Erythroid early
GFI1B,38,1.3129056,Erythroid early
GFI1B,39,0.5945028,Erythroid early
NFIA,0,-2.3039763,Erythroid early
NFIA,1,-1.4253532,Erythroid early
NFIA,2,-1.276237,Erythroid early
NFIA,3,-0.89333683,Erythroid early
NFIA,4,-1.9006605,Erythroid early
NFIA,5,-1.6284899,Erythroid early
NFIA,6,-1.393001,Erythroid early
NFIA,7,-0.4212059,Erythroid early
NFIA,8,-0.6678943,Erythroid early
NFIA,9,0.23110625,Erythroid early
NFIA,10,-1.1634221,Erythroid early
NFIA,11,-0.12220918,Erythroid early
NFIA,12,-0.13757952,Erythroid early
NFIA,13,-0.618056,Erythroid early
NFIA,14,0.06800169,Erythroid early
NFIA,15,0.07306588,Erythroid early
NFIA,16,-0.050421324,Erythroid early
NFIA,17,0.71739787,Erythroid early
NFIA,18,0.4281835,Erythroid early
NFIA,19,1.147866,Erythroid early
NFIA,20,-0.74295145,Erythroid early
NFIA,21,-0.7292048,Erythroid early
NFIA,22,0.6085915,Erythroid early
NFIA,23,0.6501643,Erythroid early
NFIA,24,-0.20294248,Erythroid early
NFIA,25,-0.4943976,Erythroid early
NFIA,26,0.1999881,Erythroid early
NFIA,27,-0.13522902,Erythroid early
NFIA,28,0.80743253,Erythroid early
NFIA,29,0.46160895,Erythroid early
NFIA,30,0.801218,Erythroid early
NFIA,31,1.0540866,Erythroid early
NFIA,32,0.09599866,Erythroid early
NFIA,33,0.8753918,Erythroid early
NFIA,34,0.8729418,Erythroid early
NFIA,35,1.3391902,Erythroid early
NFIA,36,0.83809566,Erythroid early
NFIA,37,1.4081328,Erythroid early
NFIA,38,2.0563562,Erythroid early
NFIA,39,1.5717047,Erythroid early
FECH,0,-2.4035575,Erythroid early
FECH,1,-1.334374,Erythroid early
FECH,2,-1.9908487,Erythroid early
FECH,3,-1.5054559,Erythroid early
FECH,4,-1.5570942,Erythroid early
FECH,5,-1.4093165,Erythroid early
FECH,6,-0.22444248,Erythroid early
FECH,7,-0.46352878,Erythroid early
FECH,8,-0.68095285,Erythroid early
FECH,9,-0.81656444,Erythroid early
FECH,10,-0.42767164,Erythroid early
FECH,11,-0.43306294,Erythroid early
FECH,12,-0.70379084,Erythroid early
FECH,13,-0.69664365,Erythroid early
FECH,14,-0.32363722,Erythroid early
FECH,15,-0.30132303,Erythroid early
FECH,16,0.4125157,Erythroid early
FECH,17,-0.31852028,Erythroid early
FECH,18,0.17482884,Erythroid early
FECH,19,0.24369493,Erythroid early
FECH,20,0.04983152,Erythroid early
FECH,21,0.13480455,Erythroid early
FECH,22,0.08480304,Erythroid early
FECH,23,-0.20266603,Erythroid early
FECH,24,0.19496477,Erythroid early
FECH,25,-0.057735823,Erythroid early
FECH,26,0.37135223,Erythroid early
FECH,27,0.4871203,Erythroid early
FECH,28,0.6080206,Erythroid early
FECH,29,0.78428835,Erythroid early
FECH,30,0.97660226,Erythroid early
FECH,31,0.6024243,Erythroid early
FECH,32,0.66371465,Erythroid early
FECH,33,1.5970005,Erythroid early
FECH,34,1.0737815,Erythroid early
FECH,35,0.83547074,Erythroid early
FECH,36,1.5749071,Erythroid early
FECH,37,1.4065968,Erythroid early
FECH,38,1.8916278,Erythroid early
FECH,39,1.6828235,Erythroid early
RHAG,0,-2.3449407,Erythroid early
RHAG,1,-1.5642481,Erythroid early
RHAG,2,-2.1601567,Erythroid early
RHAG,3,-1.8416119,Erythroid early
RHAG,4,-1.3462707,Erythroid early
RHAG,5,-1.1304181,Erythroid early
RHAG,6,-0.7395365,Erythroid early
RHAG,7,-0.7188891,Erythroid early
RHAG,8,-0.9711556,Erythroid early
RHAG,9,-0.53110194,Erythroid early
RHAG,10,-0.30376354,Erythroid early
RHAG,11,-0.3749263,Erythroid early
RHAG,12,-0.6100849,Erythroid early
RHAG,13,-0.2426113,Erythroid early
RHAG,14,-0.69535726,Erythroid early
RHAG,15,0.00031612816,Erythroid early
RHAG,16,0.09086922,Erythroid early
RHAG,17,0.053459205,Erythroid early
RHAG,18,-0.11765824,Erythroid early
RHAG,19,0.20322739,Erythroid early
RHAG,20,-0.22236584,Erythroid early
RHAG,21,0.16956088,Erythroid early
RHAG,22,0.0010861694,Erythroid early
RHAG,23,0.38072938,Erythroid early
RHAG,24,-0.05218825,Erythroid early
RHAG,25,0.19214168,Erythroid early
RHAG,26,0.60011244,Erythroid early
RHAG,27,0.6909925,Erythroid early
RHAG,28,1.0374591,Erythroid early
RHAG,29,0.8829361,Erythroid early
RHAG,30,0.7629359,Erythroid early
RHAG,31,0.79721117,Erythroid early
RHAG,32,1.0863721,Erythroid early
RHAG,33,0.79481405,Erythroid early
RHAG,34,1.1804347,Erythroid early
RHAG,35,1.1811821,Erythroid early
RHAG,36,1.3319033,Erythroid early
RHAG,37,1.409067,Erythroid early
RHAG,38,1.5371296,Erythroid early
RHAG,39,1.583348,Erythroid early
CA2,0,-2.3091168,Erythroid early
CA2,1,-1.9042469,Erythroid early
CA2,2,-1.6546707,Erythroid early
CA2,3,-1.5702971,Erythroid early
CA2,4,-1.4494348,Erythroid early
CA2,5,-1.4657023,Erythroid early
CA2,6,-1.1123602,Erythroid early
CA2,7,-0.9632807,Erythroid early
CA2,8,-0.8905534,Erythroid early
CA2,9,-0.59938,Erythroid early
CA2,10,-0.5462906,Erythroid early
CA2,11,-0.5633097,Erythroid early
CA2,12,-0.44387367,Erythroid early
CA2,13,-0.28134057,Erythroid early
CA2,14,-0.07398888,Erythroid early
CA2,15,0.17301385,Erythroid early
CA2,16,0.16139135,Erythroid early
CA2,17,-0.092445225,Erythroid early
CA2,18,-0.06432609,Erythroid early
CA2,19,-0.052668486,Erythroid early
CA2,20,-0.0009213456,Erythroid early
CA2,21,-0.17253846,Erythroid early
CA2,22,0.29824823,Erythroid early
CA2,23,0.092397876,Erythroid early
CA2,24,0.3802386,Erythroid early
CA2,25,0.48072731,Erythroid early
CA2,26,0.65459245,Erythroid early
CA2,27,0.3355012,Erythroid early
CA2,28,0.750438,Erythroid early
CA2,29,0.7545872,Erythroid early
CA2,30,0.9457749,Erythroid early
CA2,31,0.9414157,Erythroid early
CA2,32,1.0725702,Erythroid early
CA2,33,1.3886467,Erythroid early
CA2,34,0.97847456,Erythroid early
CA2,35,1.2695414,Erythroid early
CA2,36,1.3971074,Erythroid early
CA2,37,1.374724,Erythroid early
CA2,38,1.2340888,Erythroid early
CA2,39,1.5272621,Erythroid early
ALAS2,0,-1.6386057,Erythroid early
ALAS2,1,-1.5835363,Erythroid early
ALAS2,2,-1.5638885,Erythroid early
ALAS2,3,-1.4801657,Erythroid early
ALAS2,4,-1.4128125,Erythroid early
ALAS2,5,-1.343988,Erythroid early
ALAS2,6,-1.2644601,Erythroid early
ALAS2,7,-1.1280906,Erythroid early
ALAS2,8,-0.9906508,Erythroid early
ALAS2,9,-0.81542206,Erythroid early
ALAS2,10,-0.8768513,Erythroid early
ALAS2,11,-0.63074225,Erythroid early
ALAS2,12,-0.84804016,Erythroid early
ALAS2,13,-0.53457373,Erythroid early
ALAS2,14,-0.37063342,Erythroid early
ALAS2,15,-0.34643075,Erythroid early
ALAS2,16,-0.29560247,Erythroid early
ALAS2,17,-0.3511656,Erythroid early
ALAS2,18,-0.16332574,Erythroid early
ALAS2,19,-0.09111679,Erythroid early
ALAS2,20,0.1590948,Erythroid early
ALAS2,21,-0.035558447,Erythroid early
ALAS2,22,0.49971157,Erythroid early
ALAS2,23,0.41637048,Erythroid early
ALAS2,24,0.60381144,Erythroid early
ALAS2,25,0.6173367,Erythroid early
ALAS2,26,0.54507214,Erythroid early
ALAS2,27,0.5764943,Erythroid early
ALAS2,28,1.1001133,Erythroid early
ALAS2,29,0.9964534,Erythroid early
ALAS2,30,1.192259,Erythroid early
ALAS2,31,1.1609879,Erythroid early
ALAS2,32,1.1261854,Erythroid early
ALAS2,33,1.2863488,Erythroid early
ALAS2,34,0.9667025,Erythroid early
ALAS2,35,1.212926,Erythroid early
ALAS2,36,1.3682684,Erythroid early
ALAS2,37,1.3177124,Erythroid early
ALAS2,38,1.2403142,Erythroid early
ALAS2,39,1.3795016,Erythroid early
MYL4,0,-1.9885296,Erythroid early
MYL4,1,-1.7397463,Erythroid early
MYL4,2,-1.6145328,Erythroid early
MYL4,3,-1.4863112,Erythroid early
MYL4,4,-1.4483532,Erythroid early
MYL4,5,-1.4876684,Erythroid early
MYL4,6,-1.2253313,Erythroid early
MYL4,7,-1.275285,Erythroid early
MYL4,8,-1.0954797,Erythroid early
MYL4,9,-0.8066149,Erythroid early
MYL4,10,-0.461375,Erythroid early
MYL4,11,-0.12318979,Erythroid early
MYL4,12,-0.22970904,Erythroid early
MYL4,13,-0.5271662,Erythroid early
MYL4,14,-0.38482344,Erythroid early
MYL4,15,-0.36511728,Erythroid early
MYL4,16,-0.16974036,Erythroid early
MYL4,17,-0.47447196,Erythroid early
MYL4,18,0.17766234,Erythroid early
MYL4,19,-0.09896464,Erythroid early
MYL4,20,0.13816832,Erythroid early
MYL4,21,0.0895522,Erythroid early
MYL4,22,0.573769,Erythroid early
MYL4,23,0.32423344,Erythroid early
MYL4,24,0.5273297,Erythroid early
MYL4,25,0.38889694,Erythroid early
MYL4,26,0.6093322,Erythroid early
MYL4,27,0.55000335,Erythroid early
MYL4,28,0.9825587,Erythroid early
MYL4,29,0.94597656,Erythroid early
MYL4,30,0.84820807,Erythroid early
MYL4,31,0.9868661,Erythroid early
MYL4,32,1.362409,Erythroid early
MYL4,33,1.3289064,Erythroid early
MYL4,34,0.942959,Erythroid early
MYL4,35,0.8947648,Erythroid early
MYL4,36,1.552649,Erythroid early
MYL4,37,1.01631,Erythroid early
MYL4,38,1.1678703,Erythroid early
MYL4,39,1.5939728,Erythroid early
EPB42,0,-1.7135692,Erythroid early
EPB42,1,-1.6412364,Erythroid early
EPB42,2,-1.4565287,Erythroid early
EPB42,3,-1.3514274,Erythroid early
EPB42,4,-1.4571942,Erythroid early
EPB42,5,-1.2253214,Erythroid early
EPB42,6,-1.2802289,Erythroid early
EPB42,7,-0.51476806,Erythroid early
EPB42,8,-0.84550077,Erythroid early
EPB42,9,-0.70746285,Erythroid early
EPB42,10,-1.2264975,Erythroid early
EPB42,11,-0.24932413,Erythroid early
EPB42,12,-0.2684325,Erythroid early
EPB42,13,-0.05918655,Erythroid early
EPB42,14,-0.6518147,Erythroid early
EPB42,15,-0.34693694,Erythroid early
EPB42,16,0.21569566,Erythroid early
EPB42,17,-0.24267627,Erythroid early
EPB42,18,-0.15703215,Erythroid early
EPB42,19,-0.0873225,Erythroid early
EPB42,20,-0.56873715,Erythroid early
EPB42,21,0.016500974,Erythroid early
EPB42,22,0.041477486,Erythroid early
EPB42,23,0.042661935,Erythroid early
EPB42,24,0.5059115,Erythroid early
EPB42,25,0.33202577,Erythroid early
EPB42,26,0.38498273,Erythroid early
EPB42,27,0.7802674,Erythroid early
EPB42,28,0.06352043,Erythroid early
EPB42,29,0.5038345,Erythroid early
EPB42,30,0.6138659,Erythroid early
EPB42,31,0.692938,Erythroid early
EPB42,32,0.87093014,Erythroid early
EPB42,33,1.2183177,Erythroid early
EPB42,34,1.1976633,Erythroid early
EPB42,35,1.2428721,Erythroid early
EPB42,36,1.938943,Erythroid early
EPB42,37,1.6139069,Erythroid early
EPB42,38,1.691637,Erythroid early
EPB42,39,2.0832481,Erythroid early
CD79B,0,2.8245766,B naive
CD79B,1,1.9529417,B naive
CD79B,2,1.1038969,B naive
CD79B,3,0.94814783,B naive
CD79B,4,-0.08776925,B naive
CD79B,5,0.016886652,B naive
CD79B,6,0.12956429,B naive
CD79B,7,-1.5853903,B naive
CD79B,8,-1.2684904,B naive
CD79B,9,-1.1839364,B naive
CD79B,10,-0.463478,B naive
CD79B,11,-1.1864679,B naive
CD79B,12,-1.0826011,B naive
CD79B,13,-1.1663728,B naive
CD79B,14,-0.90006375,B naive
CD79B,15,-1.1285521,B naive
CD79B,16,-0.8293539,B naive
CD79B,17,-0.64258456,B naive
CD79B,18,-0.3798962,B naive
CD79B,19,-0.8190423,B naive
CD79B,20,-0.7309958,B naive
CD79B,21,-0.2512881,B naive
CD79B,22,-0.16323045,B naive
CD79B,23,-0.34127915,B naive
CD79B,24,-0.3603509,B naive
CD79B,25,0.08567238,B naive
CD79B,26,-0.41527325,B naive
CD79B,27,0.09833639,B naive
CD79B,28,0.24141699,B naive
CD79B,29,0.12681438,B naive
CD79B,30,-0.13474528,B naive
CD79B,31,0.22422284,B naive
CD79B,32,0.36773568,B naive
CD79B,33,0.5534393,B naive
CD79B,34,0.4306109,B naive
CD79B,35,0.48999777,B naive
CD79B,36,0.6502921,B naive
CD79B,37,0.6225653,B naive
CD79B,38,1.6485473,B naive
CD79B,39,2.6055021,B naive
VPREB3,0,4.1989846,B naive
VPREB3,1,2.524857,B naive
VPREB3,2,1.1494218,B naive
VPREB3,3,1.0865885,B naive
VPREB3,4,-0.068115346,B naive
VPREB3,5,-0.01747608,B naive
VPREB3,6,-0.08534882,B naive
VPREB3,7,-0.9884296,B naive
VPREB3,8,-0.8891688,B naive
VPREB3,9,-0.59820855,B naive
VPREB3,10,-0.35164467,B naive
VPREB3,11,-0.8068382,B naive
VPREB3,12,-0.6437181,B naive
VPREB3,13,-0.60448563,B naive
VPREB3,14,-0.9155876,B naive
VPREB3,15,-0.8135155,B naive
VPREB3,16,-0.76037854,B naive
VPREB3,17,-0.40859666,B naive
VPREB3,18,-0.10762798,B naive
VPREB3,19,-0.79146016,B naive
VPREB3,20,-0.56379515,B naive
VPREB3,21,-0.53953266,B naive
VPREB3,22,-0.44735926,B naive
VPREB3,23,-0.21172494,B naive
VPREB3,24,-0.36231318,B naive
VPREB3,25,-0.07917449,B naive
VPREB3,26,-0.037617445,B naive
VPREB3,27,0.21570219,B naive
VPREB3,28,-0.25771675,B naive
VPREB3,29,-0.12702301,B naive
VPREB3,30,0.004647916,B naive
VPREB3,31,-0.039292607,B naive
VPREB3,32,-0.39073685,B naive
VPREB3,33,0.18706217,B naive
VPREB3,34,-0.16955355,B naive
VPREB3,35,-0.11084785,B naive
VPREB3,36,-0.17767997,B naive
VPREB3,37,-0.039415453,B naive
VPREB3,38,0.8406879,B naive
VPREB3,39,2.19644,B naive
HLA-DMA,0,1.9417589,B naive
HLA-DMA,1,-1.3711232,B naive
HLA-DMA,2,-0.28319803,B naive
HLA-DMA,3,-0.0962147,B naive
HLA-DMA,4,-1.0234772,B naive
HLA-DMA,5,-2.2963257,B naive
HLA-DMA,6,-1.3466653,B naive
HLA-DMA,7,-1.5221598,B naive
HLA-DMA,8,-1.2473851,B naive
HLA-DMA,9,-0.12284747,B naive
HLA-DMA,10,0.7642658,B naive
HLA-DMA,11,-0.34317014,B naive
HLA-DMA,12,-0.25277045,B naive
HLA-DMA,13,-1.4804049,B naive
HLA-DMA,14,0.41781873,B naive
HLA-DMA,15,0.83454293,B naive
HLA-DMA,16,-0.2853842,B naive
HLA-DMA,17,-0.038991217,B naive
HLA-DMA,18,-1.5875335,B naive
HLA-DMA,19,0.23011647,B naive
HLA-DMA,20,-1.4298083,B naive
HLA-DMA,21,0.44775498,B naive
HLA-DMA,22,-0.6585324,B naive
HLA-DMA,23,0.92384523,B naive
HLA-DMA,24,-0.84695166,B naive
HLA-DMA,25,-0.41649562,B naive
HLA-DMA,26,0.17530493,B naive
HLA-DMA,27,1.13664,B naive
HLA-DMA,28,0.23931465,B naive
HLA-DMA,29,0.83831686,B naive
HLA-DMA,30,0.18438454,B naive
HLA-DMA,31,0.5937705,B naive
HLA-DMA,32,1.3919685,B naive
HLA-DMA,33,1.4550971,B naive
HLA-DMA,34,0.93780565,B naive
HLA-DMA,35,0.70754975,B naive
HLA-DMA,36,0.44762886,B naive
HLA-DMA,37,0.9957338,B naive
HLA-DMA,38,1.3553872,B naive
HLA-DMA,39,0.6304039,B naive
IGLC3,0,-2.035305,B naive
IGLC3,1,-1.6796832,B naive
IGLC3,2,-0.79243183,B naive
IGLC3,3,-1.3162541,B naive
IGLC3,4,-0.065660074,B naive
IGLC3,5,-0.15047236,B naive
IGLC3,6,-0.10531593,B naive
IGLC3,7,0.023811199,B naive
IGLC3,8,-0.21817012,B naive
IGLC3,9,-0.17441186,B naive
IGLC3,10,0.3335149,B naive
IGLC3,11,1.034458,B naive
IGLC3,12,0.9364291,B naive
IGLC3,13,0.5860038,B naive
IGLC3,14,0.45612085,B naive
IGLC3,15,0.39251137,B naive
IGLC3,16,0.33182672,B naive
IGLC3,17,0.14389509,B naive
IGLC3,18,1.7201933,B naive
IGLC3,19,0.015419349,B naive
IGLC3,20,-0.6395674,B naive
IGLC3,21,0.7333119,B naive
IGLC3,22,0.96984637,B naive
IGLC3,23,1.478993,B naive
IGLC3,24,1.422373,B naive
IGLC3,25,0.8549506,B naive
IGLC3,26,-0.988038,B naive
IGLC3,27,1.0351547,B naive
IGLC3,28,1.4883733,B naive
IGLC3,29,-1.6514562,B naive
IGLC3,30,-1.4311724,B naive
IGLC3,31,-0.51202875,B naive
IGLC3,32,0.18171322,B naive
IGLC3,33,0.12011593,B naive
IGLC3,34,-0.8345723,B naive
IGLC3,35,-1.129222,B naive
IGLC3,36,-1.3361086,B naive
IGLC3,37,-1.435174,B naive
IGLC3,38,0.79268163,B naive
IGLC3,39,1.443336,B naive
RALGPS2,0,-3.05223,B naive
RALGPS2,1,-2.5714195,B naive
RALGPS2,2,-2.2899952,B naive
RALGPS2,3,-1.3765092,B naive
RALGPS2,4,-0.33716196,B naive
RALGPS2,5,-0.92757297,B naive
RALGPS2,6,-0.6203051,B naive
RALGPS2,7,0.042571597,B naive
RALGPS2,8,-0.61982375,B naive
RALGPS2,9,-0.565889,B naive
RALGPS2,10,-0.4930097,B naive
RALGPS2,11,0.27178648,B naive
RALGPS2,12,-0.32657763,B naive
RALGPS2,13,0.076563336,B naive
RALGPS2,14,-0.29770893,B naive
RALGPS2,15,0.6393365,B naive
RALGPS2,16,0.7329702,B naive
RALGPS2,17,0.42120677,B naive
RALGPS2,18,0.92779577,B naive
RALGPS2,19,-0.5449762,B naive
RALGPS2,20,0.6836682,B naive
RALGPS2,21,0.56220347,B naive
RALGPS2,22,0.95582044,B naive
RALGPS2,23,1.7252921,B naive
RALGPS2,24,0.8549584,B naive
RALGPS2,25,1.5830714,B naive
RALGPS2,26,0.09127468,B naive
RALGPS2,27,0.566549,B naive
RALGPS2,28,-0.21577281,B naive
RALGPS2,29,0.82891995,B naive
RALGPS2,30,0.84368,B naive
RALGPS2,31,0.22910552,B naive
RALGPS2,32,0.477371,B naive
RALGPS2,33,0.28926173,B naive
RALGPS2,34,0.8781813,B naive
RALGPS2,35,0.95223194,B naive
RALGPS2,36,-0.11486624,B naive
RALGPS2,37,-0.27721414,B naive
RALGPS2,38,0.3527925,B naive
RALGPS2,39,-0.35557875,B naive
FCER2,0,-1.9799592,B naive
FCER2,1,-1.7212379,B naive
FCER2,2,-1.4638016,B naive
FCER2,3,-1.3951037,B naive
FCER2,4,-1.2250985,B naive
FCER2,5,-0.9502547,B naive
FCER2,6,-1.0190258,B naive
FCER2,7,-0.81010187,B naive
FCER2,8,-0.875337,B naive
FCER2,9,-0.8832482,B naive
FCER2,10,-0.6510479,B naive
FCER2,11,-0.059919987,B naive
FCER2,12,-0.9221203,B naive
FCER2,13,-0.5753688,B naive
FCER2,14,-0.31858152,B naive
FCER2,15,-0.3867425,B naive
FCER2,16,-0.68806595,B naive
FCER2,17,-0.44383803,B naive
FCER2,18,0.095934875,B naive
FCER2,19,0.2662439,B naive
FCER2,20,-0.22328629,B naive
FCER2,21,0.971197,B naive
FCER2,22,1.1758237,B naive
FCER2,23,0.85209715,B naive
FCER2,24,0.7585603,B naive
FCER2,25,0.37199968,B naive
FCER2,26,0.6643135,B naive
FCER2,27,0.65396935,B naive
FCER2,28,1.8628013,B naive
