,Platelet,Plasmacytoid DC,Pre-B large,Erythroid late,Erythroid early,B naive,Monocyte classical,NK
ATP13A2,-0.0026289478635286457,0.08789415842423579,0.018283510465573104,-0.01163726713699374,0.005845316749425967,-0.0197785464500813,-0.019604190994478066,0.010154433192233909
SDHB,-0.010156830963057919,0.011122785933958322,0.06725150311591498,0.03736862019624426,0.16221907683884013,-0.0404539692509518,0.014823818154853008,-0.061114959532585306
PADI2,-0.007434567039505256,0.008154908231151578,-0.00769857764686473,-0.013190538603694192,-0.01416831331080669,-0.026604004113574928,0.153012282130303,-0.08235864336443183
PADI4,0.04318727778111156,0.034397835753506106,0.009596101836010075,-0.022698604637859776,-0.027257342643304143,-0.028014518862070147,0.16123987751181387,-0.09313365290160085
RCC2,-0.010849656878829255,0.03301189638414217,0.09605940162910276,0.016480262062396757,0.16068098524933985,-0.02525309181569662,0.0926525235200177,-0.13416559248261098
ARHGEF10L,-0.004380148628113768,0.005518359553511368,-0.007326325874969734,-0.008526179559895725,-0.00934340699366318,-0.017331381127140603,0.09293352735247326,-0.0482951971983005
ALDH4A1,-0.0039550711401386725,-0.0038842668755472163,0.04274397209177183,0.07876910566549714,0.2370995636262463,-0.03416649882213414,0.006610390927849912,-0.08905301694035736
IFFO2,-0.0036626659064333067,0.014741709067762296,-0.003352777296161779,-0.010520644254759789,-0.0055511781532707385,-0.022566150484184356,0.010931379135222274,0.012192605001246432
UBR4,-0.0038131353819062107,0.00938996827639095,0.011682904381325451,-0.009903135738209841,0.060217190147791734,-0.037748142521168156,0.12703724661571464,-0.0863333537996887
AL035413.1,-0.0008986396770556651,0.030253988501252608,0.03755262277001484,-0.002129959385689706,0.002577658248508482,8.667871101594161e-05,0.007138962098200822,-0.01915015875231057
EMC1,-0.006980601869103316,0.0013894044982204938,0.014830792331468478,0.007931764423242399,0.07112322093531984,-0.012635934501781191,0.00997295864230629,-0.027279958391387898
MRTO4,-0.010697856958089792,0.007711430843165547,0.08033469696827739,0.10666330364828784,0.27733928311542716,-0.027222089090137278,-0.03362958397530018,-0.09548445721705226
AKR7A2,-0.0001311932719694935,0.04012726162753627,0.12143269395342013,0.0345548134015277,0.12009119491347044,-0.034262308224194356,0.017332872348287943,-0.06982699687096774
PQLC2,0.00020601376642144173,0.01777581120601248,0.021314340206832528,-0.006636580752813889,0.01585902954963296,8.63546910844987e-06,0.022951570677750263,-0.028561511755676023
CAPZB,0.02917430739017413,0.020004195886983708,0.04578118362692125,-0.044166736522962796,0.0030617233573981086,-0.09403004420213869,0.017019022948722085,0.05422107291753479
MINOS1,-0.02212847121937734,0.015234579898313875,0.06629901177417498,0.06861267340663996,0.1855848889527598,-0.12698266886097162,0.1480956978248002,-0.1071080995537605
NBL1,0.0019303393809172109,-0.004198725640452942,0.013303131047476187,0.01468969786913064,0.011679227835311206,-0.04517971643156958,-0.044741011931929746,0.05776058652511879
TMCO4,-0.0033034915914862723,-0.009280056596567667,0.0094525068448551,-0.004251087297283211,0.013699522018734672,0.00214134284686157,-0.013736580329718579,0.00466786349645673
OTUD3,-0.0028113154614714327,0.00014316209666527508,0.0205730216124935,-0.0008818830841371143,0.034343844841349336,-0.017771503533058276,-0.00842707426888334,0.003938302005214792
UBXN10-AS1,-0.002440942897407092,-0.010753352953002518,-0.006423292574874768,0.00791870076060915,0.05555460339296488,-0.03052521312237234,-0.02168254080540966,0.021512129691073852
UBXN10,-0.008877453497676454,-0.02018743545602444,-0.003681119034623847,0.08430357407072896,0.3250183871181623,-0.042459086799673036,-0.029836436576703717,-0.07515420638467321
CAMK2N1,-0.0015342936014502608,-0.008027904561368374,-0.006931782504681194,-0.0035672789483076218,-0.008832482815621899,-0.015453524832018697,-0.020306242304778135,0.03385889149391864
MUL1,-0.005521704202079801,0.005460935217307008,0.025453403877166755,-0.0002153210425597851,0.05050001897051563,-0.008569868330264168,-0.010856883467657466,-0.009047461729111474
CDA,-0.020358389595349146,0.016626266163280674,-0.03260118618073804,-0.03640413613693356,-0.03845897474202355,-0.07448094935737008,0.4215809656688434,-0.22272181618707224
PINK1,-0.005691734337811358,0.005744685684408669,0.0036862032468654663,-0.006765274494134031,0.01905922108997858,-0.0159492313901395,0.03513454544307922,-0.01978470957434962
PINK1-AS,-0.0015006353445846667,-0.001365759710901033,0.007827755749080692,-0.0016998557835666008,0.013355243547179324,0.0016653348802922483,0.0017598508839268496,-0.008104898807151421
DDOST,-0.010151949556452397,0.07370968039220283,0.062140841252624104,0.0186738004325851,0.10785573817710993,-0.04470555484126259,-0.002897633590444938,-0.03195614021925828
KIF17,-0.003846374896096203,0.1284618653950242,0.03348209680877418,-0.006684980437756782,-0.006511126793059137,0.00034505907328253677,0.028969909426655803,-0.04851068671723275
HP1BP3,-0.01435500712278227,0.00622418570244081,0.07665477645500667,0.01577139807710782,0.11365566545736008,-0.04236676834273761,-0.03145237103799457,-0.0041069196817372115
EIF4G3,-0.0021589996358357755,0.026664461413013762,0.025451612712207403,-0.010562911277378184,0.017618529668457443,0.01141822121019716,0.05696339821649572,-0.06423977177625313
ECE1,0.026994862062402678,-0.008280260771700316,-0.013748607437663325,-0.0031976875313460885,0.03229713651922205,-0.009885900694392269,0.015705147817778316,-0.012240018032992945
NBPF3,0.031191981857683168,-0.0055850266300555085,-0.00382992489096752,-0.003049872259335758,0.011363659903553664,0.0004299566300474381,-0.010127570430723504,0.0030742561593578716
USP48,-0.010665161969130896,0.034277905074219205,0.07886101515978906,0.05462659445574802,0.19062109867131835,-0.029337724198966086,0.023737852698705597,-0.09721496239193327
HSPG2,-0.0007132316115171833,0.04604078583494533,0.023751280436991394,0.004805648685770081,0.011760973911924572,-0.0024042620581584562,0.007902844893417452,-0.022851036046028745
LINC01635,-0.00048782666252656395,0.004982451486845843,-0.002170875163530803,-0.006515885556929575,-0.008784130886813771,-0.007797153656200885,-0.00863474871310932,0.016573626627197968
CDC42,-0.005567486340966534,-0.0004667595517341843,0.011408670523315801,-0.047597206389166674,0.0055759196721588316,-0.07828003164519058,0.1770927873789256,-0.06103909987314744
ZBTB40,-0.0031451961907049053,-0.0014016442130675277,0.012907281065108878,-0.003316094839342751,0.018238919720169916,-0.00504123759868133,-0.018610387047474673,0.009726335477657468
C1QA,-0.004798361710816863,0.013875870820984605,-0.01113089641467453,-0.006551364691163189,-0.01385415556140696,-0.014820990588709566,0.11784378911100431,-0.06809216241853816
C1QC,0.003014103725721308,0.006576797457099221,-0.004983314047382353,0.006528423572081865,-0.00664514133490101,-0.0011055544122095468,0.03902532642752129,-0.02738470666150647
C1QB,-0.0026869709637784176,0.009642866611986106,-0.00451460318685183,-0.0024916133255045536,-0.009400728982558641,-0.007263000977747957,0.07070143776802998,-0.0427970716478452
KDM1A,-0.005966272451719797,0.019608631878721205,0.06654357975898685,0.033362428470538046,0.17443263870729084,-0.03220419658376223,0.0069334265990393705,-0.06685275988209309
LUZP1,-0.006208310168985151,0.015438708792671119,0.027833163865021854,-0.0026286595999615047,0.03525202649962736,-0.02734473297770819,0.001436274080001132,0.00010839789115967635
LINC01355,-0.001378849383829901,0.0002569795546027691,0.006578113029591763,-0.0012736010057479818,0.01567883853620948,0.005829927979023965,-0.017039371028588886,0.0014344340399378448
HNRNPR,-0.0018532281447066832,0.01973075568887875,0.17890356278675867,0.07869391684514905,0.21591311822308007,-0.02863563412940602,-0.03911851079185285,-0.08543893507888498
ZNF436,-0.001582082254830556,-0.003338427094312489,0.0032279807366568367,0.0011429737428365727,0.03021757809075342,-0.012819375997874282,0.002833575158881651,-0.002991353698349852
ZNF436-AS1,-0.0027807970779522855,0.005886355861689977,0.018446632107226853,0.023520815933354543,0.07637472071730574,0.0024811792380290574,-0.010721546943772179,-0.03146499902316837
TCEA3,0.006442854196624614,-0.017078329962594303,-0.023483084114703193,-0.016277509367415687,-0.030042233517244533,-0.06874575995498708,-0.0717649403891389,0.12772686662565405
E2F2,-0.008535112179780457,-0.0007841842186243442,0.3010050325430094,0.012431368891258725,0.08093577995486761,-0.012375882845604815,0.012841934245977406,-0.09319010936881306
ID3,-0.004598999045415894,-0.02042255527071417,0.06775072322199899,-0.02446850900528195,-0.030279364476713068,0.07064499447911392,-0.05885167200863768,-0.004782296819610015
MDS2,0.003740349207464368,-0.014719975358861083,-0.01729211908274435,-0.013004484877563057,-0.023501834696409547,-0.01945217135695161,-0.05838172978899648,0.07523764231549894
RPL11,-0.18411502057183599,-0.03412187018028752,-0.03634447137350689,-0.043845108159128746,-0.07209888455065476,0.15195007831260646,-0.32380467471713537,0.18470023860312978
ELOA,-0.00884770159979711,0.010228809938741937,0.048456630454497676,0.013739641424412242,0.0830407360144141,0.016520012912862786,-0.01767252685689537,-0.04375121901631593
ELOA-AS1,-0.0020213644808720686,0.011884131657843508,0.0162599617430871,0.023137068810926687,0.07158470666446229,-0.005509464270172832,-0.027116558967264864,-0.012273393082424804
PITHD1,0.006012894824093941,-0.0007451421336402764,0.05719792180118106,0.07146692006876905,0.22091436960949767,-0.05794776403734664,-0.07827124692277858,-0.005593115168467324
LYPLA2,-0.006958166913698359,0.0032950074771363525,0.02329675722281661,0.0028733937222250798,0.045117752499870885,-0.04214487321632893,-0.004855942882505273,0.014630689827550109
GALE,-0.005730537535962652,-0.0010743557918886485,0.038715720579212416,0.034882344851669,0.12464157023535892,-0.03360884831537965,0.007318428377404253,-0.039193605801762184
HMGCL,0.005659869163983404,0.004868912418191096,0.02267466210920821,0.008858098396355011,0.05988571619803102,-0.0030720360729353463,-0.015162463008415047,-0.0159187928286599
FUCA1,-0.00682073624000999,0.01458432155709441,0.0045815083838197145,0.010399480694936685,0.05376324617222463,-0.026129933654617223,0.06473704243408383,-0.05174453915168322
CNR2,-0.009717519740672108,-0.015579821270822412,-0.003944177311296449,-0.02016605620401218,-0.016626162077357898,0.16990095649923276,-0.04458038345242201,-0.08333673818615095
PNRC2,-0.005766328265200889,-0.007695206450395134,0.06453264239665972,0.010407732154259004,0.09374849633901194,0.005942935726115666,-0.05025957354164864,-0.014924092101240441
SRSF10,-0.01663920825805263,0.027940749144878638,0.14420568408873152,0.0216165786652399,0.16565064222470194,-0.009382043540190354,-0.017940167324311192,-0.07720522252088373
IFNLR1,-0.0028964541911395314,0.02685047900749454,0.0032750919889618134,-0.007218361485443011,-0.007060282390282521,0.04027086467824288,-0.012913265075830275,-0.022959565536310893
STPG1,-0.0021628724377694155,-0.0035561742775106885,0.013500347442870646,0.019533480691477808,0.06226591878723929,-0.00485722206257389,-0.020045669518298878,-0.010266648847484483
NIPAL3,6.944627156122953e-05,-0.006554157310025745,-0.0027529813337365803,-0.006667874877098889,0.017448465744861974,-0.0372675418789243,-0.0706570280040704,0.0777341171277021
RCAN3,0.012666693119339541,-0.022699389018933598,-0.02946782586848232,-0.034386765816648235,-0.05816636158091465,-0.09473276799694366,-0.12248942243175386,0.20101130216376792
AL445686.2,0.005688562001861126,-0.021206124629406284,-0.023474832859688176,-0.020784833962165548,-0.039322261340050076,-0.05183803114918236,-0.09252949945934434,0.13505074580294896
SRRM1,-0.024595943039966633,0.006513915129364102,0.06703661907212122,0.021503864607006703,0.09670383297208887,-0.057314683294686954,-0.05395520815289009,0.03125311289206241
CLIC4,0.01469491539108041,0.020995200242568374,0.06655537124431209,0.005954357319509535,0.07085948786121117,0.0736262622291343,0.043453997095714986,-0.13412420175966164
RUNX3,-0.012743361962215555,-0.03459526810621338,-0.03100546334853596,-0.048434953378821886,-0.05596963033392052,-0.10346056974956175,-0.08625460135466305,0.18864110783208277
SYF2,-0.0168440507457221,0.009490696100743982,0.05948904695799129,-0.04487439217811348,0.02061600980429863,0.0326401467836975,0.0012400273509222842,-0.03517359938631453
RSRP1,-0.015426514277664144,-0.0024415865816195905,-0.017984909335965738,-0.07154349719227811,-0.026159258601178962,0.0005540954913143189,-0.1265535203035893,0.1242938718040783
AL031432.3,0.0007903042454194313,-0.005217654287920332,-0.003203564476285973,-0.004276293144824555,0.005496132714979657,0.01349521821362925,-0.008980564879557082,-0.003162638021959913
RHD,0.020305584361476958,-0.021272007889995056,-0.012984718284633974,0.0888064600625213,0.375772260379814,-0.046241951729188276,-0.0342338869643441,-0.0882783613112294
TMEM50A,0.06287786610311162,0.05855929609885503,0.04593197385631431,0.0027446172422954914,0.1176059744845227,-0.11677070859773171,0.12223311480297672,-0.06706839418444976
RHCE,-0.008057979322103326,-0.022993903041881855,-0.013782031453259218,0.11476249471974716,0.486911656343046,-0.056105400562877786,-0.049311910027839245,-0.11227733289738338
MACO1,-0.0038619241304708764,0.012361223800187532,0.02965290960389599,0.005345425378292176,0.09374489296243244,-0.0032114616643422285,-0.008358780933155086,-0.03392419040882232
LDLRAP1,0.04493849234774517,-0.02766972635377054,-0.016002588449202364,-0.01642523856634613,-0.002149057702651351,-0.08867938561931811,-0.09764168298504355,0.14950084332826702
AL606491.1,0.01846514571705831,-0.008829188491907985,-0.011243185635229495,-0.00983000179976283,-0.013377385020099261,-0.0189973351175865,-0.028530373249935025,0.045126844715533784
MAN1C1,0.0012706429178002202,-0.0059521313289806485,-0.007111221527460502,-0.009192553009239024,-0.014278438349461112,-0.031669870150568394,-0.001085333168652624,0.03505080599606302
AL031280.1,0.005353772850760855,-0.021106601065628713,-0.023780959594251982,-0.01876206637855003,-0.035215256385341925,-0.07739805275582853,-0.07968906369785009,0.1435506616391607
SELENON,0.01588003498381149,0.008991240199198633,0.01259115623411522,-0.00013259011468422588,0.028415738176645784,-0.03273296357637788,0.09887056766357488,-0.06257730437072508
AL020996.1,-0.0017617551427443813,-0.00660769236017378,0.004638240006868948,-0.007566582638445996,-0.006806530695935644,-0.0027639593266104217,-0.011202233865614475,0.015006895252141996
MTFR1L,0.039537824172292374,0.0025427742305521705,0.03624441146197062,0.01910834391404978,0.08739669428149223,-0.015908295099854076,-0.003021912131708655,-0.032276070092280756
AUNIP,-0.003933013548274126,-0.007448789188092129,0.07162906627587248,0.08929972751968937,0.28776944777484303,-0.04166090178362497,-0.0035189537529942408,-0.1016226862143629
PAQR7,-0.0033252899564643083,0.0148543534746627,0.01809653525501497,-0.004160809200953387,0.0002842946810534621,-0.01659833868445291,0.07761946720376345,-0.0492826088095098
STMN1,-0.01715282380923828,0.1520835536232152,0.47154053001568236,0.2122070567887573,0.35285010828832836,-0.013529217130105738,-0.013605048297422283,-0.28145817074078633
PAFAH2,-0.005407284516265959,0.021833042405810816,-0.0027471525703195916,-0.010256405291255197,-0.0062343474105009565,-0.026415988200940335,-0.022461189336124416,0.03842083884236135
PDIK1L,-0.004186919274514925,0.008508565644619317,0.010038966996529957,0.019634313039709663,0.0942455192004865,-0.01671988488117426,-0.005941996167923641,-0.024088193675909447
FAM110D,-0.0060026550943944644,-0.012128516979312077,-0.004326878874053878,0.040032719513770854,0.27186400178450676,-0.028027293402626153,-0.022055887968636972,-0.0640579289116145
ZNF593,-0.01593280670673677,0.021268447339178986,0.03232193439911078,0.04176156536893137,0.1415491954685901,-0.02569189043568794,0.14276984447787647,-0.1539885279952154
CNKSR1,0.00019525779534023644,-0.0013220457585273943,0.008877363459665671,-0.0028531299955685827,-0.0032427538744107757,0.0047576014377371,-0.015707549619031615,0.008028592983191583
